"location","source","target"
"","countryoptions.ClickHereToSelectTheCityFromAList","यादीमधून शहर निवडण्यासाठी इथे टिचकी मारा"
"","countryoptions.Country","देश:"
"","countryoptions.County","तालुका"
"","countryoptions.departamentSelect","चे सर्वात महत्त्वाचे विभाग"
"","countryoptions.departmentSelect","Most important department of "
"","countryoptions.Distance","अंतर"
"","countryoptions.Emirate","अमिरात"
"","countryoptions.emirateSelect","च्या सर्वात महत्त्वाच्या अमिराती"
"","countryoptions.EnterCity","शहर नमूद करा"
"","countryoptions.EnterCityOrZipCode","शहर किंवा पीन कोड नमूद करा"
"","countryoptions.EntireCountry","संपूर्ण देश"
"","countryoptions.Exact","तंतोतंत"
"","countryoptions.example","उदाहरण"
"","countryoptions.FastAndEasyAccess","Fast and Easy Access"
"","countryoptions.Home_BrowseMoreRegions","अजून"
"","countryoptions.Home_SelectCanton","जिल्हा निवडा"
"","countryoptions.Home_SelectCity","शहर निवडा"
"","countryoptions.Home_SelectDepartment","विभाग (डिपार्टमेंट) निवडा"
"","countryoptions.Home_SelectEmirate","अमिरात निवडा"
"","countryoptions.Home_SelectProvince","प्रांत निवडा"
"","countryoptions.Home_SelectRegion","विभाग निवडा"
"","countryoptions.Home_SelectState","राज्य निवडा"
"","countryoptions.ListingLanguage","मधील जाहिराती"
"","countryoptions.LookForAdsInYourRegionBySelectingItOnTheMap","तुमच्या विभागातील जाहिराती शोधण्यासाठी तो विभाग नकाशात निवडा."
"","countryoptions.Municipality","नगरपालिका"
"","countryoptions.NoCities","Sorry, we don't have any cities in this section"
"","countryoptions.NoCountries","माफ करा, या विभागात अजून कोणत्याही देशांचा समावेश नाही"
"","countryoptions.Ok","ठिक आहे"
"","countryoptions.Or","किंवा शहर निवडा"
"","countryoptions.OrSelectACity","किंवा शहर निवडा"
"","countryoptions.OrSelectARegion","किंवा विभाग निवडा"
"","countryoptions.OtherCities","इतर शहरे"
"","countryoptions.OtherCitiesInRegion","<<REGION>>मधील इतर शहरे"
"","countryoptions.OtherProvinces","इतर प्रांत"
"","countryoptions.OtherRegions","इतर विभाग"
"","countryoptions.OtherStates","इतर राज्ये"
"","countryoptions.PleaseChooseYourCity","कृपया तुमचे शहर निवडा"
"","countryoptions.PleaseChooseYourCounty","कृपया तुमचा तालुका निवडा"
"","countryoptions.PleaseChooseYourPrefecture","कृपया तुमचा प्रांत निवडा"
"","countryoptions.PleaseEnterYourZipCode","कृपया तुमचा पीन कोड नमूद करा"
"","countryoptions.PleaseSelectACity","कृपया शहर निवडा."
"","countryoptions.PleaseSelectACountry","कृपया देश निवडा"
"","countryoptions.PostAdd","विनामूल्य दरात एक छोटी जाहिरात द्या"
"","countryoptions.Prefecture","प्रांत"
"","countryoptions.ProvinceRegion","प्रांत/विभाग"
"","countryoptions.provinceSelect","प्रांत:"
"","countryoptions.Region","ठिकाण"
"","countryoptions.regionCantonSelect","जिल्हे:"
"","countryoptions.regionSelect","विभाग:"
"","countryoptions.SelectACanton","जिल्हा निवडा"
"","countryoptions.SelectACity","शहर निवडा"
"","countryoptions.SelectACityInRegion","<<REGION>>मधील शहर निवडा"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","विभाग (डिपार्टमेंट) निवडा"
"","countryoptions.SelectANeighborhood","शेजार निवडा"
"","countryoptions.SelectAnEmirate","अमिरात निवडा"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","प्रांत निवडा"
"","countryoptions.SelectARegion","विभाग निवडा"
"","countryoptions.SelectAState","राज्य निवडा"
"","countryoptions.SelectCanton","जिल्हा निवडा"
"","countryoptions.SelectCityState","शहर/राज्य निवडा"
"","countryoptions.SelectCountry","देश निवडा"
"","countryoptions.SelectCounty","तालुका निवडा"
"","countryoptions.SelectDepartament","विभाग (डिपार्टमेंट) निवडा"
"","countryoptions.SelectDepartment","विभाग (डिपार्टमेंट) निवडा"
"","countryoptions.SelectedRegion","निवडलेला विभाग"
"","countryoptions.SelectOnTheMap","नकाशात निवडा"
"","countryoptions.SelectPrefecture","प्रांत निवडा"
"","countryoptions.SelectProvince","प्रांत निवडा"
"","countryoptions.SelectRegion","विभाग निवडा"
"","countryoptions.SelectState","राज्य निवडा"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","Send <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> to number <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","संकेतस्थळाची भाषा"
"","countryoptions.State","विभाग निवडा"
"","countryoptions.stateSelect","राज्य निवडा:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","आपण निवडलेले शहर अनेक राज्यात आहे, कृपया आपले शहर ज्या राज्यात आहे त्याची निवड करा:"
"","countryoptions.Town","शहर"
"","countryoptions.Wait","थांबा..."
"","countryoptions.ZipCodeOrCity","पीन कोड किंवा शहर"
"","defaultfooter.About OLX","<<BRAND>> विषयी"
"","defaultfooter.ADS_REGION","<<REGION>>तील जाहिराती"
"","defaultfooter.AdvancedSearch","सखोल शोध"
"","defaultfooter.AllListings","सर्व जाहिराती"
"","defaultfooter.AllStates","शहरे चाळा"
"","defaultfooter.Back","मागे"
"","defaultfooter.BrandFreeClassifieds","<<BRAND>> Free Classifieds"
"","defaultfooter.BrowseAds","जाहिराती चाळा"
"","defaultfooter.change","बदला"
"","defaultfooter.classifiedGratuitous","मोफत छोट्या जाहिराती"
"","defaultfooter.ClassifiedsAndMuchMore","क्लासिफाईडस् आणि बरेच काही!"
"","defaultfooter.ClassifiedsHelp","छोट्या जाहिराती मदत"
"","defaultfooter.ClassifiedsHome","छोट्या जाहिराती स्वगृह"
"","defaultfooter.Click","इथे टिचकी मारा"
"","defaultfooter.ClickHere","इथे टिचकी मारा"
"","defaultfooter.Distance","अंतर"
"","defaultfooter.Exact","तंतोतंत"
"","defaultfooter.FreeSite","100% Free Classifieds"
"","defaultfooter.GoHome","स्वगृही जा"
"","defaultfooter.Hello","Hello, "
"","defaultfooter.Hello!","हॅलो!"
"","defaultfooter.Help","मदत"
"","defaultfooter.HelpUs","नवीन: <<BRAND>> वर आता व्हिडीओदेखील चालू शकतात! आताच पोस्ट करा!"
"","defaultfooter.Home","स्वगृह"
"","defaultfooter.IntellectualPropertyProtectionServices","बौद्धिक संपत्ती सुरक्षितता सेवा"
"","defaultfooter.ItemDetail","वस्तूचा तपशील"
"","defaultfooter.ListingLanguage","मधील जाहिराती"
"","defaultfooter.Location","ठिकाण:"
"","defaultfooter.miles","मैल"
"","defaultfooter.MOBILE","भ्रमणध्वनी (मोबाईल)"
"","defaultfooter.My OLX","My OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","आपण नाही"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","<<BRAND>>अधिकृत वेळ"
"","defaultfooter.Optional","ऐच्छिक"
"","defaultfooter.Or","किंवा"
"","defaultfooter.PopularSearches","लोकप्रिय शोध"
"","defaultfooter.Post","पोस्ट"
"","defaultfooter.PublishFreeAd","विनामूल्य दरात जाहिरात द्या"
"","defaultfooter.Region","विभाग"
"","defaultfooter.Register","नोंदणी करा"
"","defaultfooter.Register2","नोंदणी करा"
"","defaultfooter.Search","शोध"
"","defaultfooter.SelectCityState","शहर/राज्य निवडा"
"","defaultfooter.SelectCountry","देश निवडा"
"","defaultfooter.Selected_Region","निवडलेला विभाग"
"","defaultfooter.Sign_In","प्रवेश करा"
"","defaultfooter.Sign_In2","प्रवेश करा"
"","defaultfooter.SiteLanguage","या भाषेमधील जाहिराती:"
"","defaultfooter.sitesAssociate","इतर संबंधित संकेतस्थळे"
"","defaultfooter.State","राज्य"
"","defaultfooter.Terms of use","वापरासंबंधी नियम व अटी"
"","defaultfooter.TheWeb","वेब"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","सुस्वागतम्"
"","defaultheader2.AllListings","सर्व जाहिराती"
"","defaultheader2.Click","इथे टिचकी मारा"
"","defaultheader2.FreeSite","<AREA> विनामूल्य छोट्या जाहिराती"
"","defaultheader2.Hello","Hello, "
"","defaultheader2.Help","मदत"
"","defaultheader2.Home","स्वगृह"
"","defaultheader2.My OLX","My OLX"
"","defaultheader2.Not_You?","आपण नाही"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","किंवा"
"","defaultheader2.Post","पोस्ट"
"","defaultheader2.PublishFreeAd","विनामूल्य जाहिरात द्या"
"","defaultheader2.Register","नोंदणी करा"
"","defaultheader2.Search","शोध"
"","defaultheader2.TheWeb","वेब"
"","defaultheader2.Welcome","सुस्वागतम्"
"","defaultheader.'PublishFreeAd'","हॅलो"
"","defaultheader.AdvancedSearch","सखोल शोध"
"","defaultheader.AllListings","सर्व जाहिराती"
"","defaultheader.Apr","एप्रिल"
"","defaultheader.April","एप्रिल"
"","defaultheader.Aug","ऑगस्ट"
"","defaultheader.August","ऑगस्ट"
"","defaultheader.BackToBrandHomePage","<<BRAND>> स्वगृहाकडे परत"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>> चॅनेल"
"","defaultheader.BrandFullVersion","<<BRAND>> पूर्ण व्हर्जन"
"","defaultheader.BrandNowSupportsVideosPostNow","नवीन: <<BRAND>> वर आता व्हिडीओदेखील चालू शकतात! आताच पोस्ट करा!"
"","defaultheader.BrowseAds","जाहिराती चाळा"
"","defaultheader.Categories","<<BRAND>> वर्ग"
"","defaultheader.change","बदला"
"","defaultheader.Cities","शहरे"
"","defaultheader.ClassifiedsAndMuchMore","क्लासिफाईडस् आणि बरेच काही!"
"","defaultheader.ClassifiedsHelp","छोट्या जाहिराती मदत"
"","defaultheader.ClassifiedsHome","छोट्या जाहिराती स्वगृह"
"","defaultheader.Click","इथे टिचकी मारा"
"","defaultheader.ClickHere","इथे टिचकी मारा"
"","defaultheader.CloseToYou","<<BRAND>> तुमच्या जवळपास"
"","defaultheader.Dec","डिसें"
"","defaultheader.December","डिसेंबर"
"","defaultheader.Distance","अंतर"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","पिन करण्यासाठी हे चिन्ह <<LOGO_IMAGE>> तुमच्या Windows टास्कबारपर्यंत ओढत न्या."
"","defaultheader.Exact","तंतोतंत"
"","defaultheader.ExperienceBrandAsPinnedSite","एक पिन केलेले संकेतस्थळ म्हणून <<BRAND>> अनुभवा!"
"","defaultheader.Features","<<BRAND>> वैशिष्ट्ये"
"","defaultheader.Feb","फेब"
"","defaultheader.February","फेब्रुवारी"
"","defaultheader.FollowUsOnNetwork","<<NETWORK>> वर आमच्या मागोमाग या"
"","defaultheader.FreeSite","<AREA> विनामूल्य छोट्या जाहिराती"
"","defaultheader.Fri","शुक्र"
"","defaultheader.Friday","शुक्रवार"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> आणि <<friendName2>> <<BRAND>> वापरत आहेत"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> आणि <<friendsTotal>> आणखी मित्रमैत्रिणी <<BRAND>> वापरत आहेत"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> <<BRAND>> वापरत आहे"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> आणि <<friendsTotal>> आणखी मित्रमैत्रिणी <<BRAND>> वापरत आहेत"
"","defaultheader.Hello","Hello, "
"","defaultheader.Help","मदत"
"","defaultheader.HelpUs","नवीन: <<BRAND>> वर आता व्हिडीओदेखील चालू शकतात! आताच पोस्ट करा!"
"","defaultheader.Home","स्वगृह"
"","defaultheader.ItemDetail","वस्तूचा तपशील"
"","defaultheader.Jan","जाने"
"","defaultheader.January","जानेवारी"
"","defaultheader.Jul","जुलै"
"","defaultheader.July","जुलै"
"","defaultheader.Jun","जून"
"","defaultheader.June","जून"
"","defaultheader.JustOneStep","फक्त १ पाऊल!"
"","defaultheader.ListingLanguage","मधील जाहिराती"
"","defaultheader.Location","ठिकाण"
"","defaultheader.M","म"
"","defaultheader.Mar","मार्च"
"","defaultheader.March","मार्च"
"","defaultheader.May","मे"
"","defaultheader.miles","मैल"
"","defaultheader.Minutes","मिनिटे"
"","defaultheader.MOBILE","भ्रमणध्वनी (मोबाईल)"
"","defaultheader.Modify","बदल करा"
"","defaultheader.Mon","सोम"
"","defaultheader.Monday","सोमवार"
"","defaultheader.My OLX","My OLX"
"","defaultheader.MyAdsOnBrand","<<BRAND>> वरील माझ्या जाहिराती"
"","defaultheader.MyClassifieds","माझ्या छोट्या जाहिराती"
"","defaultheader.NeverAskAgain","पुन्हा कधीही विचारु नका"
"","defaultheader.NewListings","नवीन याद्या"
"","defaultheader.Not_You?","आपण नाही"
"","defaultheader.Nov","नोव्हें"
"","defaultheader.November","नोव्हेंबर"
"","defaultheader.Oct","ऑक्टो"
"","defaultheader.October","ऑक्टोबर"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","ऐच्छिक"
"","defaultheader.Or","किंवा"
"","defaultheader.PlaceAdFree","जाहिरात निःशुल्क द्या"
"","defaultheader.PlaceAnAd","जाहिरात द्या"
"","defaultheader.PlaceFreeAd","निःशुल्क जाहिरात द्या"
"","defaultheader.PopularSearches","लोकप्रिय शोध"
"","defaultheader.Post","पोस्ट"
"","defaultheader.PostAdFree","जाहिरात निःशुल्क पोस्ट करा"
"","defaultheader.PostAFreeAd","विनामूल्य दरात जाहिरात द्या"
"","defaultheader.PostAFreeClassifiedAd","विनामूल्य दरात एक छोटी जाहिरात द्या"
"","defaultheader.PostAnAd","जाहिरात पोस्ट करा"
"","defaultheader.PostPicturesButton","चित्रे पोस्ट करा"
"","defaultheader.PublishFreeAd","विनामूल्य दरात एक छोटी जाहिरात द्या"
"","defaultheader.Region","विभाग"
"","defaultheader.Register","नोंदणी करा"
"","defaultheader.Register2","नोंदणी करा"
"","defaultheader.Sat","शनि"
"","defaultheader.Saturday","शनिवार"
"","defaultheader.Search","शोध"
"","defaultheader.Seconds","सेकंद"
"","defaultheader.SelectCityState","शहर/राज्य निवडा"
"","defaultheader.SelectCountry","देश निवडा"
"","defaultheader.Selected_Region","ठिकाण"
"","defaultheader.Sep","सप्टें"
"","defaultheader.September","सप्टेंबर"
"","defaultheader.SiteLanguage","या भाषेमधील जाहिराती:"
"","defaultheader.State","राज्य"
"","defaultheader.StayConnected","जोडलेले रहा"
"","defaultheader.Sun","रवि"
"","defaultheader.Sunday","रविवार"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","तुमचे मत सांगा, सर्वेक्षणात सहभागी व्हा!"
"","defaultheader.TheWeb","वेब"
"","defaultheader.Thu","गुरु"
"","defaultheader.Thursday","गुरुवार"
"","defaultheader.Tue","मंगळ"
"","defaultheader.Tuesday","मंगळवार"
"","defaultheader.UsefulInformation","उपयुक्त माहिती"
"","defaultheader.UserNameHasPublishedThis","ही जाहिरात <<USERNAME>> ने प्रकाशित केली"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","बुध"
"","defaultheader.Wednesday","बुधवार"
"","defaultheader.Welcome","सुस्वागतम्"
"","defaultheader.WhatAreYouLookingFor","तुम्ही काय शोधत आहात?"
"","defaultheader.WhatWouldYouLikeToDoNext","यानंतर तुम्हाला काय करायला आवडेल?"
"","defaultheader.WhereBuyersMeetSellers","जिथे ग्राहक विक्रेत्यांना भेटतात"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","तुम्ही खाते न उघडताही पोस्ट करु शकता. हे काम अगदी वेगाने व विनामूल्य होते!"
"","defaultheader.YourFriendsAdsOnBrand","तुमच्या मित्रांच्या <<BRAND>> वरील जाहिराती"
"","defaultheader.YourLastVisitedAds","आपण अलिकडे भेट दिलेल्या जाहिराती"
"","defaulthtmlhead.2CharactersMinimum","कमीत कमी २ अक्षरे"
"","defaulthtmlhead.Add a comment","मत द्या"
"","defaulthtmlhead.AreYouFromCountry","तुम्ही <country> या देशातील आहात का?"
"","defaulthtmlhead.BidError","<<BRAND>> - Bid Submission"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> दृश्यांच्या पाठीमागे:"
"","defaulthtmlhead.BrowseBrand","<<BRAND>> चाळा"
"","defaulthtmlhead.BuyerInformation","ग्राहकाची माहिती"
"","defaulthtmlhead.CheckOurYoutubeChannel","आमचा <<YOUTUBE>> चॅनेल पहा"
"","defaulthtmlhead.CheckOutOurNewTvAd","आमची नवीन दूरचित्रवाणीवरील जाहिरात पहा!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - Help with Cookies"
"","defaulthtmlhead.Description1","Online exchange "
"","defaulthtmlhead.Description2"," offers local classified ads for jobs, auctions, for sale, real estate, services, community and events - Post your classified ad for free"
"","defaulthtmlhead.Disclaimer","डिस्क्लेमर"
"","defaulthtmlhead.EntireSite","संपूर्ण संकेतस्थळ"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","तुमच्या ठिकाणाच्या जवळील स्थावर मालमत्ता, विक्रीसंबंधित, नोकरीविषयक, वाहनेसंबंधित आणि अजूनही बऱ्याच प्रकारच्या जाहिराती शोधा."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","तुम्ही कोण आहात ते <<LINK_HOME_PAGE>> इथे शोधून काढा"
"","defaulthtmlhead.FlagItem","वस्तूला निशाण लावा"
"","defaulthtmlhead.FreeClassifiedsInArea","<AREA> मधील मोफत जाहिराती"
"","defaulthtmlhead.GeneralDescription","<AREA> मध्ये नोकऱ्या, विक्रीविषयक, स्थावर मालमत्ता, सेवासुविधा, समुदाय आणि कार्यक्रम इत्यादींच्या स्थानिक जाहिराती दिल्या जातात - तुमची जाहिरात विनामूल्य दरात द्या."
"","defaulthtmlhead.GeneralKeywords","<AREA> , क्लासिफाईड्स, छोट्या जाहिराती, नोकऱ्या, विक्रीविषयक, स्थावर मालमत्ता, सेवासुविधा, समुदाय, कार्यक्रम"
"","defaulthtmlhead.GoBackToThePreviousPage","मागील पानावर जा."
"","defaulthtmlhead.HaveYouSeenThis","तुम्ही हे पाहिले आहे का?"
"","defaulthtmlhead.HelloUsername","नमस्कार, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Free Classifieds ads for cars, real estate, personals, services, jobs..."
"","defaulthtmlhead.HomeTitle","<AREA> मधील विनामूल्य जाहिराती, <AREA> मधील छोट्या जाहिराती ( विक्रीविषयक, वैयक्तिक, वाहने, स्थावर मालमत्ता, समुदाय,...)"
"","defaulthtmlhead.InEveryBuyerLivesSeller","प्रत्येक ग्राहकामध्ये एक विक्रेता असतो"
"","defaulthtmlhead.Is","आहे"
"","defaulthtmlhead.Keywords",", classifieds, classified ads, jobs, auctions, for sale, real estate, services, community, events"
"","defaulthtmlhead.Last","अंतिम"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> दूरचित्रवाणी जाहिरात अभियान."
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","ही जाहिरात उपलब्ध नाही"
"","defaulthtmlhead.LoginTitle","Welcome to <<BRAND>> !"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","तुम्ही दिलेला संकेतस्थळाचा पत्ता बरोबर आहे ना याची खात्री करुन घ्या."
"","defaulthtmlhead.MoreResults","अधिक निकाल"
"","defaulthtmlhead.My Bids","My Bids"
"","defaulthtmlhead.My Favorites","माझे आवडते"
"","defaulthtmlhead.My Listings","माझ्या जाहिराती"
"","defaulthtmlhead.My Messages","माझे निरोप"
"","defaulthtmlhead.MyBidsTitle","माझ्या जाहिराती"
"","defaulthtmlhead.MyFavoritesTitle","माझ्या जाहिराती"
"","defaulthtmlhead.MyListingTitle","माझ्या जाहिराती"
"","defaulthtmlhead.MyOlxTitle","My OLX"
"","defaulthtmlhead.MyOLX_EditTitle","जाहिरातीची आवृत्ती - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","जाहिरातीचे नूतनीकरण - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - नवीन वापरकर्त्याची नोंदणी"
"","defaulthtmlhead.OtherRelatedSites","इतर संबंधित संकेतस्थळे"
"","defaulthtmlhead.Personal Info","वैयक्तिक माहिती"
"","defaulthtmlhead.PersonalInformationTitle","वैयक्तिक माहिती"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","कृपया थोड्या वेळाने पुन्हा प्रयत्न करा. तोपर्यंत, <<LINK_HOME_PAGE>>कडे परत जाऊन तुम्हाला हवी असलेली गोष्ट तुम्ही शोधू शकता. तुम्हाला झालेल्या त्रासाबद्दल आम्ही दिलगीर आहोत."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","खालीलपैकी कोणताही एक पर्याय वापरुन पहा:"
"","defaulthtmlhead.Post","पोस्ट"
"","defaulthtmlhead.PostAnotherAd","दुसरी जाहीरात पोस्ट करा"
"","defaulthtmlhead.Read comments","मते"
"","defaulthtmlhead.Region","विभाग"
"","defaulthtmlhead.RegisterError","<<BRAND>> - नोंदणीतील चूक"
"","defaulthtmlhead.Remove","काढून टाका"
"","defaulthtmlhead.SearchTitle","क्लासिफाईड जाहिराती | <<BRAND>>.कॉम"
"","defaulthtmlhead.SelectRegion","विभाग निवडा"
"","defaulthtmlhead.SellerInformation","विक्रेत्याची महिती"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - चेतावणी व डिस्क्लेमर"
"","defaulthtmlhead.ShareThisVideo","हा व्हिडीओ शेअर करा"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","माफ करा, तुम्ही पहात असलेले पान उपलब्ध नाही."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","<<BRAND>> <<COUNTRY_NAME>> वर रहा"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","जिथे ग्राहक विक्रेत्यांना भेटतात त्या <<BRAND>> मोफत छोट्या जाहिरातींच्या संकेतस्थळाचे पहिले दूरचित्रवाणी जाहिरात अभियान पहा."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","मला <<BRAND>> <country> (<<LINK_HOME_PAGE>>)कडे न्या"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","अरेच्चा! या वैशिष्ट्याची सध्या देखभाल केली जात आहे."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","<<BRAND>> <<LINK_HOME_PAGE>>स्वगृहा<</LINK_HOME_PAGE>>वरुन पानाशी थेट पोचता येतंय का ते पहा."
"","defaulthtmlhead.TvAd_Title","कधीकधी तुम्हाला ते जाऊ द्यावे लागते"
"","defaulthtmlhead.UserNameAdsOnBrand","<<USER_NAME>> <<BRAND>>वरील जाहीराती"
"","defaulthtmlhead.UserNameFreeClassifieds","<<USER_NAME>>च्या विनामूल्य छोट्या जाहीराती"
"","defaulthtmlhead.VideoUploadTitle","व्हिडीओ चढवणे"
"","defaulthtmlhead.WeHaveNumberAds","आमच्याकडे <<NUMBER>> जाहिराती आहेत!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","तुम्ही <<BRAND>> <<COUNTRY_NAME>> संकेतस्थळाला (<<LINK_HOME_PAGE>>) भेट देता आहात."
"","defaulthtmlhead.WhatDoYouWantToDoNow","आता तुम्हाला काय करायचे आहे?"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","तुम्हाला कोणत्या संकेतस्थळाकडे जायचे आहे:"
"","itemslisting.ActivationPending","सक्रीय होणे अजून बाकी आहे"
"","itemslisting.AdLink","या संकेतस्थळावर जाहिरात द्या"
"","itemslisting.AdRemoved","जाहिरात काढून टाकली"
"","itemslisting.AdsIn","मधील जाहिराती"
"","itemslisting.AdSponsored","प्रायोजित दुवा"
"","itemslisting.AdUpTo20TimesMoreVisible","तुमची जाहिरात 20 पट पर्यंत अधिक दृष्य बनवा."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","या संकेतस्थळावर जाहिरात द्या"
"","itemslisting.AdWillBeAvailable3To6Hours","अभिनंदन! तुमची जाहिरात OLX वर 3 ते 6 तासात उपलब्ध होईल."
"","itemslisting.All","सर्व"
"","itemslisting.AllItems","सर्व वस्तू"
"","itemslisting.ALL_ADS","मोफत छोट्या जाहिराती"
"","itemslisting.AlreadyHaveAccount","<<BRAND>> - जर अगोदरच तुमचे ओएलएक्सचे खाते असल्यास, केवळ लॉग ईन करा व प्रक्रियेचे पालन करा."
"","itemslisting.Apply","अ‍ॅप्लाय करा"
"","itemslisting.AttendedTo","<<EDUCATION>> हे शिक्षण घेतले"
"","itemslisting.AttendedToAnd","<<EDUCATION>> आणि <<EDUCATION_>> हे शिक्षण घेतले"
"","itemslisting.Auctions","Auctions"
"","itemslisting.BestMatch","सर्वात योग्य जुळणी"
"","itemslisting.bid","bid"
"","itemslisting.Bids","bids"
