"location","source","target"
"","countryoptions.ChooseCountry","Επιλέξτε κομητεία"
"","countryoptions.ChooseEmirate","Επιλέξτε εμιράτο"
"","countryoptions.ChooseProvince","Επιλέξτε περιφέρεια"
"","countryoptions.City","Πόλη:"
"","countryoptions.CityOrZip","Πόλη ή T.K."
"","countryoptions.citySelect","Επιλέξτε πόλη:"
"","countryoptions.ClickHereIfCantFindCity","Εάν δεν μπορείτε να εντοπίσετε την πόλη σας, κάντε κλικ εδώ"
"","countryoptions.ClickHereToEnterACity","Κάντε κλικ εδώ για να εισάγετε πόλη"
"","countryoptions.ClickHereToEnterAZipCodeOrCity","Κάντε κλικ εδώ για να εισάγετε Τ.Κ. ή πόλη"
"","countryoptions.ClickHereToSelectTheCityFromAList","Κάντε κλικ εδώ για να επιλέξετε την πόλη από μια λίστα"
"","countryoptions.Country","Χώρα:"
"","countryoptions.County","Κομητεία"
"","countryoptions.departamentSelect","Οι σημαντικότερες επαρχίες της "
"","countryoptions.departmentSelect","Most important department of "
"","countryoptions.Distance","Απόσταση"
"","countryoptions.Emirate","Εμιράτο"
"","countryoptions.emirateSelect","Τα σημαντικότερα εμιράτα "
"","countryoptions.EnterCity","Εισάγετε πόλη"
"","countryoptions.EnterCityOrZipCode","Εισάγετε πόλη ή T.K."
"","countryoptions.EntireCountry","Ολόκληρη η χώρα"
"","countryoptions.Exact","Ακριβής"
"","countryoptions.example","παράδειγμα"
"","countryoptions.FastAndEasyAccess","Fast and Easy Access"
"","countryoptions.Home_BrowseMoreRegions","Περισσότερα"
"","countryoptions.Home_SelectCanton","Επιλέξτε καντόνι"
"","countryoptions.Home_SelectCity","Επιλέξτε πόλη"
"","countryoptions.Home_SelectDepartment","Επιλέξτε επαρχία"
"","countryoptions.Home_SelectEmirate","Επιλέξτε εμιράτο"
"","countryoptions.Home_SelectProvince","Επιλέξτε περιφέρεια"
"","countryoptions.Home_SelectRegion","Επιλέξτε νομό"
"","countryoptions.Home_SelectState","Επιλέξτε διαμέρισμα"
"","countryoptions.ListingLanguage","Καταχωρήσεις στα"
"","countryoptions.LookForAdsInYourRegionBySelectingItOnTheMap","Αναζητήστε για αγγελίες στην περιοχή σας επιλέγοντάς την στο χάρτη"
"","countryoptions.Municipality","Δήμος"
"","countryoptions.NoCities","Sorry, we don&#180;t have any cities in this section"
"","countryoptions.NoCountries","Λυπούμαστε, δεν υπάρχουν χώρες σ' αυτήν την ενότητα"
"","countryoptions.Ok","Ok"
"","countryoptions.Or","Ή επιλέξτε πόλη"
"","countryoptions.OrSelectACity","Ή επιλέξτε πόλη"
"","countryoptions.OrSelectARegion","Ή επιλέξτε νομό"
"","countryoptions.OtherCities","Άλλες πόλεις"
"","countryoptions.OtherCitiesInRegion","Άλλες πόλεις στην <<REGION>>"
"","countryoptions.OtherProvinces","Άλλες περιφέρειες"
"","countryoptions.OtherRegions","Άλλοι νομοί"
"","countryoptions.OtherStates","Άλλα διαμερίσματα"
"","countryoptions.PleaseChooseYourCity","Παρακαλούμε επιλέξτε την πόλη σας"
"","countryoptions.PleaseChooseYourCounty","Επιλέξτε την κομητεία σας"
"","countryoptions.PleaseChooseYourPrefecture","Επιλέξτε το νομό σας"
"","countryoptions.PleaseEnterYourZipCode","Παρακαλούμε εισάγετε τον T.K. της περιοχής σας"
"","countryoptions.PleaseSelectACity","Παρακαλούμε επιλέξτε πόλη."
"","countryoptions.PleaseSelectACountry","Παρακαλούμε επιλέξτε χώρα"
"","countryoptions.PostAdd","Δημοσίευση δωρεάν αγγελίας"
"","countryoptions.Prefecture","Περιοχή"
"","countryoptions.ProvinceRegion","Περιφέρεια/Νομός"
"","countryoptions.provinceSelect","Περιφέρειες:"
"","countryoptions.Region","Τοποθεσία"
"","countryoptions.regionCantonSelect","Καντόνια:"
"","countryoptions.regionSelect","Νομοί:"
"","countryoptions.SelectACanton","Επιλέξτε καντόνι"
"","countryoptions.SelectACity","Επιλέξτε πόλη"
"","countryoptions.SelectACityInRegion","Επιλέξτε πόλη στην <<REGION>>"
"","countryoptions.SelectACounty","Select a County"
"","countryoptions.SelectADelegation","Select a delegation"
"","countryoptions.SelectADepartment","Επιλέξτε επαρχία"
"","countryoptions.SelectANeighborhood","Επιλέξτε συνοικία"
"","countryoptions.SelectAnEmirate","Επιλέξτε εμιράτο"
"","countryoptions.SelectAPrefecture","Select a Prefecture"
"","countryoptions.SelectAProvince","Επιλέξτε περιφέρεια"
"","countryoptions.SelectARegion","Επιλέξτε νομό"
"","countryoptions.SelectAState","Επιλέξτε διαμέρισμα"
"","countryoptions.SelectCanton","Επιλέξτε καντόνι"
"","countryoptions.SelectCityState","Επιλέξτε πόλη/διαμέρισμα"
"","countryoptions.SelectCountry","Επιλέξτε χώρα"
"","countryoptions.SelectCounty","Επιλέξτε κομητεία"
"","countryoptions.SelectDepartament","Επιλέξτε επαρχία"
"","countryoptions.SelectDepartment","Επιλέξτε επαρχία"
"","countryoptions.SelectedRegion","Επιλεγμένος νομός"
"","countryoptions.SelectOnTheMap","Επιλέξτε στο χάρτη"
"","countryoptions.SelectPrefecture","Επιλέξτε διαμέρισμα"
"","countryoptions.SelectProvince","Επιλέξτε περιφέρεια"
"","countryoptions.SelectRegion","Επιλέξτε νομό"
"","countryoptions.SelectState","Επιλέξτε διαμέρισμα"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","Στείλτε <<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> στο <<BLACKSTRONG>>3000<</BLACKSTRONG>>"
"","countryoptions.SiteLanguage","Γλώσσα ιστοτόπου"
"","countryoptions.State","Επιλέξτε νομό"
"","countryoptions.stateSelect","Επιλέξτε διαμέρισμα:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","Η πόλη που επιλέξατε υπάρχει σε διάφορα διαμερίσματα. Παρακαλούμε επιλέξτε το διαμέρισμα στο οποίο βρίσκεται η πόλη σας:"
"","countryoptions.Town","Κωμόπολη"
"","countryoptions.Wait","Περιμένετε..."
"","countryoptions.ZipCodeOrCity","Ταχυδρομικός Κώδικας ή Πόλη"
"","defaultfooter.About OLX","Σχετικά με την <<BRAND>>"
"","defaultfooter.ADS_REGION","Αγγελίες σε <<REGION>>"
"","defaultfooter.AdvancedSearch","Προχωρημένη αναζήτηση"
"","defaultfooter.AllListings","Όλες οι καταχωρήσεις"
"","defaultfooter.AllStates","Αναζήτηση πόλεων"
"","defaultfooter.Back","Πίσω"
"","defaultfooter.BrandFreeClassifieds","100% Δωρεάν μικρές αγγελίες"
"","defaultfooter.BrowseAds","Αναζήτηση αγγελιών"
"","defaultfooter.change","αλλαγή"
"","defaultfooter.classifiedGratuitous","δωρεάν μικρές αγγελίες"
"","defaultfooter.ClassifiedsAndMuchMore","Μικρές αγγελίες και πολλά άλλα!"
"","defaultfooter.ClassifiedsHelp","Μικρές αγγελίες Βοήθεια"
"","defaultfooter.ClassifiedsHome","Μικρές αγγελίες Αρχική"
"","defaultfooter.Click","κάντε κλικ εδώ"
"","defaultfooter.ClickHere","Κάντε κλικ εδώ"
"","defaultfooter.Distance","Απόσταση"
"","defaultfooter.Exact","Ακριβής"
"","defaultfooter.FreeSite","100% Δωρεάν μικρές αγγελίες"
"","defaultfooter.GoHome","Πηγαίνετε στην Αρχική"
"","defaultfooter.Hello","Γεια σας, "
"","defaultfooter.Hello!","Γεια σας!"
"","defaultfooter.Help","Βοήθεια"
"","defaultfooter.HelpUs","Νέο: Η <<BRAND>> υποστηρίζει πλέον βίντεο! Δημοσιεύστε τώρα!"
"","defaultfooter.Home","Αρχική"
"","defaultfooter.IntellectualPropertyProtectionServices","Υπηρεσίες Προστασίας Πνευματικής Ιδιοκτησίας"
"","defaultfooter.ItemDetail","Λεπτομέρεια αντικειμένου"
"","defaultfooter.ListingLanguage","Καταχωρήσεις στα"
"","defaultfooter.Location","Τοποθεσία:"
"","defaultfooter.miles","μίλια"
"","defaultfooter.MOBILE","ΚΙΝΗΤΟ "
"","defaultfooter.My OLX","Η OLX μου"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","δεν είστε εσείς"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","Επίσημη ώρα <<BRAND>> "
"","defaultfooter.Optional","Προαιρετική"
"","defaultfooter.Or","ή"
"","defaultfooter.PopularSearches","Δημοφιλείς αναζητήσεις"
"","defaultfooter.Post","Δημοσίευση"
"","defaultfooter.PublishFreeAd","Δημοσιεύστε μια δωρεάν αγγελία"
"","defaultfooter.Region","Νομός"
"","defaultfooter.Register","Εγγραφή"
"","defaultfooter.Register2","Εγγραφή"
"","defaultfooter.Search","Αναζήτηση"
"","defaultfooter.SelectCityState","Επιλέξτε πόλη/διαμέρισμα"
"","defaultfooter.SelectCountry","Επιλέξτε χώρα"
"","defaultfooter.Selected_Region","Επιλεγμένος νομός"
"","defaultfooter.Sign_In","Σύνδεση"
"","defaultfooter.Sign_In2","Σύνδεση"
"","defaultfooter.SiteLanguage","Καταχωρήσεις στα:"
"","defaultfooter.sitesAssociate","Άλλοι σχετικοί ιστότοποι:"
"","defaultfooter.State","Διαμέρισμα"
"","defaultfooter.Terms of use","Όροι χρήσης"
"","defaultfooter.TheWeb","Ο Ιστός"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","Καλώς ήρθατε"
"","defaultheader2.AllListings","Όλες οι καταχωρήσεις"
"","defaultheader2.Click","Κάντε κλικ εδώ"
"","defaultheader2.FreeSite","<AREA> Δωρεάν μικρές αγγελίες"
"","defaultheader2.Hello","Γεια σας, "
"","defaultheader2.Help","Βοήθεια"
"","defaultheader2.Home","Αρχική"
"","defaultheader2.My OLX","Η OLX μου"
"","defaultheader2.Not_You?","δεν είστε εσείς"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","ή"
"","defaultheader2.Post","Δημοσίευση"
"","defaultheader2.PublishFreeAd","Δημοσίευση δωρεάν μικρής αγγελίας"
"","defaultheader2.Register","Εγγραφή"
"","defaultheader2.Search","Αναζήτηση"
"","defaultheader2.TheWeb","Ο Ιστός"
"","defaultheader2.Welcome","Καλώς ήρθατε"
"","defaultheader.'PublishFreeAd'","Γεια σας"
"","defaultheader.AdvancedSearch","Προχωρημένη αναζήτηση"
"","defaultheader.AllListings","Όλες οι καταχωρήσεις"
"","defaultheader.Apr","Απρ"
"","defaultheader.April","Απρίλιος"
"","defaultheader.Aug","Αυγ"
"","defaultheader.August","Αύγουστος"
"","defaultheader.BackToBrandHomePage","Επιστροφή στην Αρχική σελίδα της <<BRAND>> "
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","Κανάλι <<BRAND>>"
"","defaultheader.BrandFullVersion","<<BRAND>> Πλήρης έκδοση"
"","defaultheader.BrandNowSupportsVideosPostNow","Νέο: Η <<BRAND>> υποστηρίζει πλέον βίντεο! Δημοσιεύστε τώρα!"
"","defaultheader.BrowseAds","Αναζήτηση αγγελιών"
"","defaultheader.Categories","Κατηγορίες <<BRAND>>"
"","defaultheader.change","αλλαγή"
"","defaultheader.Cities","Πόλεις"
"","defaultheader.ClassifiedsAndMuchMore","Μικρές αγγελίες και πολλά άλλα!"
"","defaultheader.ClassifiedsHelp","Μικρές αγγελίες Βοήθεια"
"","defaultheader.ClassifiedsHome","Μικρές αγγελίες Αρχική"
"","defaultheader.Click","κάντε κλικ εδώ"
"","defaultheader.ClickHere","Κάντε κλικ εδώ"
"","defaultheader.CloseToYou","Η <<BRAND>> κοντά σας"
"","defaultheader.Dec","Δεκ"
"","defaultheader.December","Δεκέμβριος"
"","defaultheader.Distance","Απόσταση"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","Σύρετε αυτό το εικονίδιο <<LOGO_IMAGE>> στη Γραμμή Εργασιών των Windows για να το ""καρφιτσώσετε""."
"","defaultheader.Exact","Ακριβής"
"","defaultheader.ExperienceBrandAsPinnedSite","Ζήστε την <<BRAND>> ως Pinned Site!"
"","defaultheader.Features","Χαρακτηριστικά <<BRAND>>"
"","defaultheader.Feb","Φεβ"
"","defaultheader.February","Φεβρουάριος"
"","defaultheader.FollowUsOnNetwork","Ακολουθήστε μας στο <<NETWORK>>"
"","defaultheader.FreeSite","<AREA> Δωρεάν μικρές αγγελίες"
"","defaultheader.Fri","Παρ"
"","defaultheader.Friday","Παρασκευή"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> και <<friendName2>> χρησιμοποιούν την <<BRAND>>"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> και  <<friendsTotal>> ακόμη φίλος/φίλη χρησιμοποιούν την  <<BRAND>>"
"","defaultheader.FriendName1IsUsingBrand","Ο/Η <<friendName1>> χρησιμοποιεί την <<BRAND>>"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> και  <<friendsTotal>> ακόμη φίλοι χρησιμοποιούν την  <<BRAND>>"
"","defaultheader.Hello","Γεια σας, "
"","defaultheader.Help","Βοήθεια"
"","defaultheader.HelpUs","Νέο: Η <<BRAND>> υποστηρίζει πλέον βίντεο! Δημοσιεύστε τώρα!"
"","defaultheader.Home","Αρχική"
"","defaultheader.ItemDetail","Λεπτομέρεια αντικειμένου"
"","defaultheader.Jan","Ιαν"
"","defaultheader.January","Ιανουάριος"
"","defaultheader.Jul","Ιουλ"
"","defaultheader.July","Ιούλιος"
"","defaultheader.Jun","Ιουν"
"","defaultheader.June","Ιούνιος"
"","defaultheader.JustOneStep","Μόλις 1 βήμα!"
"","defaultheader.ListingLanguage","Καταχωρήσεις στα"
"","defaultheader.Location","Τοποθεσία"
"","defaultheader.M","λεπ"
"","defaultheader.Mar","Μαρ"
"","defaultheader.March","Μάρτιος"
"","defaultheader.May","Μάιος"
"","defaultheader.miles","μίλια"
"","defaultheader.Minutes","λεπτά"
"","defaultheader.MOBILE","ΚΙΝΗΤΟ "
"","defaultheader.Modify","Τροποποιήστε"
"","defaultheader.Mon","Δευ"
"","defaultheader.Monday","Δευτέρα"
"","defaultheader.My OLX","Η OLX μου"
"","defaultheader.MyAdsOnBrand","Οι αγγελίες μου στην <<BRAND>>"
"","defaultheader.MyClassifieds","Οι μικρές αγγελίες μου"
"","defaultheader.NeverAskAgain","Μην θέσετε ξανά ερωτήσεις"
"","defaultheader.NewListings","Καινούργιες καταχωρήσεις"
"","defaultheader.Not_You?","δεν είστε εσείς"
"","defaultheader.Nov","Νοεμ"
"","defaultheader.November","Νοέμβριος"
"","defaultheader.Oct","Οκτ"
"","defaultheader.October","Οκτώβριος"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","Προαιρετική"
"","defaultheader.Or","ή"
"","defaultheader.PlaceAdFree","ΔΩΡΕΑΝ ανάρτηση αγγελίας"
"","defaultheader.PlaceAnAd","Αναρτήστε αγγελία"
"","defaultheader.PlaceFreeAd","Αναρτήστε μια δωρεάν αγγελία"
"","defaultheader.PopularSearches","Δημοφιλείς αναζητήσεις"
"","defaultheader.Post","Δημοσίευση"
"","defaultheader.PostAdFree","Αναρτήστε αγγελία ΔΩΡΕΑΝ"
"","defaultheader.PostAFreeAd","Δημοσιεύστε μια δωρεάν αγγελία"
"","defaultheader.PostAFreeClassifiedAd","Δημοσιεύστε μια δωρεάν αγγελία"
"","defaultheader.PostAnAd","Αναρτήστε μία αγγελία"
"","defaultheader.PostPicturesButton","Δημοσιεύστε φωτογραφίες"
"","defaultheader.PublishFreeAd","Δημοσιεύστε μια δωρεάν αγγελία"
"","defaultheader.Region","Περιοχή"
"","defaultheader.Register","Εγγραφή"
"","defaultheader.Register2","Εγγραφή"
"","defaultheader.Sat","Σαβ"
"","defaultheader.Saturday","Σάββατο"
"","defaultheader.Search","Αναζήτηση"
"","defaultheader.Seconds","δευτερόλεπτα"
"","defaultheader.SelectCityState","Επιλέξτε πόλη/διαμέρισμα"
"","defaultheader.SelectCountry","Επιλέξτε χώρα"
"","defaultheader.Selected_Region","Τοποθεσία"
"","defaultheader.Sep","Σεπ"
"","defaultheader.September","Σεπτέμβριος"
"","defaultheader.SiteLanguage","Καταχωρήσεις στα:"
"","defaultheader.State","Διαμέρισμα"
"","defaultheader.StayConnected","Παραμείνετε συνδεδεμένοι"
"","defaultheader.Sun","Κυρ"
"","defaultheader.Sunday","Κυριακή"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","Πείτε μας τη γνώμη σας, απαντήστε στην έρευνα!"
"","defaultheader.TheWeb","Ο Ιστός"
"","defaultheader.Thu","Πεμ"
"","defaultheader.Thursday","Πέμπτη"
"","defaultheader.Tue","Τρι"
"","defaultheader.Tuesday","Τρίτη"
"","defaultheader.UsefulInformation","Χρήσιμες πληροφορίες"
"","defaultheader.UserNameHasPublishedThis","Αυτή η αγγελία δημοσιεύτηκε από τον/την <<USERNAME>>"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","Τετ"
"","defaultheader.Wednesday","Τετάρτη"
"","defaultheader.Welcome","Καλώς ήρθατε"
"","defaultheader.WhatAreYouLookingFor","Τι αναζητάτε;"
"","defaultheader.WhatWouldYouLikeToDoNext","Τι θέλετε να κάνετε στη συνέχεια;"
"","defaultheader.WhereBuyersMeetSellers","Εκεί όπου αγοραστές συναντιούνται με πωλητές"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","Μπορείτε να δημοσιεύσετε μια αγγελία χωρίς να έχετε λογαριασμό. Η διαδικασία είναι σύντομη και δωρεάν!"
"","defaultheader.YourFriendsAdsOnBrand","Οι αγγελίες των φίλων σας στην <<BRAND>>"
"","defaultheader.YourLastVisitedAds","Αγγελίες σας που επισκεφτήκαν τελευταία"
"","defaulthtmlhead.2CharactersMinimum","τουλάχιστον 2 χαρακτήρες"
"","defaulthtmlhead.Add a comment","Προσθέστε σχόλιο"
"","defaulthtmlhead.AreYouFromCountry","Κατάγεστε από <country>;"
"","defaulthtmlhead.BidError","<<BRAND>> - Υποβολή προσφοράς"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> Στα παρασκήνια:"
"","defaulthtmlhead.BrowseBrand","Αναζήτηση <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","Πληροφορίες αγοραστή"
"","defaulthtmlhead.CheckOurYoutubeChannel","Ελέγξτε το κανάλι μας στο <<YOUTUBE>>"
"","defaulthtmlhead.CheckOutOurNewTvAd","Δείτε τη νέα τηλεοπτική διαφήμιση!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - Βοήθεια με τα Cookies"
"","defaulthtmlhead.Description1","Ανταλλαγή σε πραγματικό χρόνο"
"","defaulthtmlhead.Description2","προσφέρει τοπικές μικρές αγγελίες για εργασία, δημοπρασίες, πωλήσεις, ακίνητα, υπηρεσίες, κοινότητα και γεγονότα - Δημοσιεύστε τη δική σας μικρή αγγελία δωρεάν"
"","defaulthtmlhead.Disclaimer","Απαλλακτική ρήτρα"
"","defaulthtmlhead.EntireSite","Ολόκληρος ο ιστότοπος"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","Βρείτε αγγελίες ακινήτων, πωλήσεων, εύρεσης εργασίας, οχημάτων και άλλα στην περιοχή σας."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","Βρείτε ποιος είστε στην <<LINK_HOME_PAGE>>"
"","defaulthtmlhead.FlagItem","Σήμανση αντικειμένου"
"","defaulthtmlhead.FreeClassifiedsInArea","Δωρεάν αγγελίες στην ενότητα <AREA>"
"","defaulthtmlhead.GeneralDescription","<AREA> προσφέρει τοπικές μικρές αγγελίες για εργασία, πωλήσεις, ακίνητα, υπηρεσίες, κοινωνικά και εκδηλώσεις - Δημοσιεύστε τη δική σας μικρή αγγελία δωρεάν"
"","defaulthtmlhead.GeneralKeywords","<AREA> , αγγελίες, μικρές αγγελίες, θέσεις εργασίας, πωλήσεις, ακίνητα, υπηρεσίες, κοινωνικά, εκδηλώσεις"
"","defaulthtmlhead.GoBackToThePreviousPage","Επιστρέψτε στην προηγούμενη σελίδα."
"","defaulthtmlhead.HaveYouSeenThis","Το είδατε αυτό;"
"","defaulthtmlhead.HelloUsername","Γεια σας, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Δωρεάν μικρές αγγελίες για αυτοκίνητα, ακίνητα, προσωπικά, υπηρεσίες, εργασία..."
"","defaulthtmlhead.HomeTitle","Αγγελίες σε <AREA>, μικρές αγγελίες σε <AREA> (Πωλήσεις, προσωπικά, οχήματα, ακίνητα, κοινωνικά,...)"
"","defaulthtmlhead.InEveryBuyerLivesSeller","Μέσα σε κάθε αγοραστή υπάρχει ένας πωλητής"
"","defaulthtmlhead.Is","είναι"
"","defaulthtmlhead.Keywords",", αγγελίες, μικρές αγγελίες, θέσεις εργασίας, δημοπρασίες, πωλήσεις, ακίνητα, υπηρεσίες, κοινότητα, εκδηλώσεις"
"","defaulthtmlhead.Last","Τελευταία"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> τηλεοπτική καμπάνια μικρών αγγελιών."
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","Αυτή η καταχώρηση δεν είναι διαθέσιμη"
"","defaulthtmlhead.LoginTitle","Καλώς ήρθατε στην <<BRAND>>!"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","Βεβαιωθείτε ότι η διεύθυνση του ιστότοπου που εισάγατε είναι σωστή."
"","defaulthtmlhead.MoreResults","Περισσότερα αποτελέσματα"
"","defaulthtmlhead.My Bids","Οι προσφορές μου"
"","defaulthtmlhead.My Favorites","Τα αγαπημένα μου"
"","defaulthtmlhead.My Listings","Οι καταχωρήσεις μου"
"","defaulthtmlhead.My Messages","Τα μηνύματά μου"
"","defaulthtmlhead.MyBidsTitle","Οι καταχωρήσεις μου"
"","defaulthtmlhead.MyFavoritesTitle","Οι καταχωρήσεις μου"
"","defaulthtmlhead.MyListingTitle","Οι καταχωρήσεις μου"
"","defaulthtmlhead.MyOlxTitle","Η OLX μου"
"","defaulthtmlhead.MyOLX_EditTitle","Έκδοση καταχώρησης - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","Ανανέωση καταχώρησης - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - Εγγραφή νέου χρήστη"
"","defaulthtmlhead.OtherRelatedSites","Άλλοι σχετικοί ιστότοποι:"
"","defaulthtmlhead.Personal Info","Προσωπικές πληροφορίες"
"","defaulthtmlhead.PersonalInformationTitle","Προσωπικές πληροφορίες"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","Παρακαλούμε ξαναδοκιμάστε αργότερα. Στο μεταξύ ίσως να μπορέσετε να βρείτε αυτό που αναζητάτε επιστρέφοντας στη σελίδα <<LINK_HOME_PAGE>>. Σας ζητάμε συγνώμη για την αναστάτωση."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","Δοκιμάστε μία από τις παρακάτω επιλογές:"
"","defaulthtmlhead.Post","Δημοσίευση"
"","defaulthtmlhead.PostAnotherAd","Δημοσιεύστε άλλη αγγελία"
"","defaulthtmlhead.Read comments","Σχόλια"
"","defaulthtmlhead.Region","Νομός"
"","defaulthtmlhead.RegisterError","<<BRAND>> - Σφάλμα εγγραφής"
"","defaulthtmlhead.Remove","Διαγραφή"
"","defaulthtmlhead.SearchTitle","Μικρές αγγελίες | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","Επιλέξτε νομό"
"","defaulthtmlhead.SellerInformation","Πληροφορίες πωλητή"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - Προειδοποιήσεις & Απαλλακτική ρήτρα"
"","defaulthtmlhead.ShareThisVideo","Μοιραστείτε αυτό το βίντεο"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","Λυπούμαστε, η σελίδα που αναζητάτε δεν είναι διαθέσιμη."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","Παραμείνετε στην ιστοσελίδα <<BRAND>> <<COUNTRY_NAME>>"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","Ρίξτε μια ματιά στην πρώτη τηλεοπτική καμπάνια μικρών αγγελιών της ιστοσελίδας μικρών αγγελιών <<BRAND>>, της ιστοσελίδας στην οποία οι αγοραστές συναντούν τους πωλητές."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","Μετάβαση στην <<BRAND>> <country> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","Λυπούμαστε, αλλά αυτό το χαρακτηριστικό βρίσκεται υπό συντήρηση."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","Προσπαθήστε να προσπελάσετε τη σελίδα απευθείας από την <<BRAND>> <<LINK_HOME_PAGE>>Αρχική Σελίδα<</LINK_HOME_PAGE>>."
"","defaulthtmlhead.TvAd_Title","Ορισμένες φορές απλά πρέπει να το αφήσετε"
"","defaulthtmlhead.UserNameAdsOnBrand","Αγγελίες <<USER_NAME>> στην <<BRAND>>"
