"location","source","target"
"","countryoptions.SelectDepartament","选择部门"
"","countryoptions.SelectDepartment","Select Department"
"","countryoptions.SelectedRegion","所选地区"
"","countryoptions.SelectOnTheMap","在地图上点击"
"","countryoptions.SelectPrefecture","选择县"
"","countryoptions.SelectProvince","选择区域"
"","countryoptions.SelectRegion","选择地区"
"","countryoptions.SelectState","选择省"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","传<<BLACKSTRONG>><<BRAND>><</BLACKSTRONG>> 至<<BLACKSTRONG>>3000<</BLACKSTRONG>>号"
"","countryoptions.SiteLanguage","网站语言"
"","countryoptions.State","选择地区"
"","countryoptions.stateSelect","选择省"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","您所选城市出现在多个省里面，请选择您城市所属省："
"","countryoptions.Town","市"
"","countryoptions.Wait","请稍等。。。"
"","countryoptions.ZipCodeOrCity","邮编或城市"
"","defaultfooter.About OLX","关于<<BRAND>>"
"","defaultfooter.ADS_REGION","在<<REGION>>的广告"
"","defaultfooter.AdvancedSearch","进阶搜索"
"","defaultfooter.AllListings","所有广告"
"","defaultfooter.AllStates","浏览城市"
"","defaultfooter.Back","返回"
"","defaultfooter.BrandFreeClassifieds","100% 免费分类广告"
"","defaultfooter.BrowseAds","浏览广告"
"","defaultfooter.change","更改"
"","defaultfooter.classifiedGratuitous","免费分类广告"
"","defaultfooter.ClassifiedsAndMuchMore","更多分类广告!"
"","defaultfooter.ClassifiedsHelp","分类信息帮助"
"","defaultfooter.ClassifiedsHome","分类广告首页"
"","defaultfooter.Click","点击这里"
"","defaultfooter.ClickHere","点击这里"
"","defaultfooter.Distance","距离"
"","defaultfooter.Exact","确切"
"","defaultfooter.FreeSite","100% 免费分类广告"
"","defaultfooter.GoHome","返回首页"
"","defaultfooter.Hello","您好，"
"","defaultfooter.Hello!","您好！"
"","defaultfooter.Help","帮助"
"","defaultfooter.HelpUs","新功能：<<BRAND>>支持上传视频了！马上发布广告!"
"","defaultfooter.Home","首页"
"","defaultfooter.IntellectualPropertyProtectionServices","智慧权保护服务"
"","defaultfooter.ItemDetail","广告细节"
"","defaultfooter.ListingLanguage","广告在"
"","defaultfooter.Location","位置:"
"","defaultfooter.miles","英里"
"","defaultfooter.MOBILE","移动"
"","defaultfooter.My OLX","我的OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","不是你"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","<<BRAND>>网站公认时间"
"","defaultfooter.Optional","可选"
"","defaultfooter.Or","或"
"","defaultfooter.PopularSearches","热门搜索"
"","defaultfooter.Post","刊登广告"
"","defaultfooter.PublishFreeAd","免费发布广告"
"","defaultfooter.Region","地区"
"","defaultfooter.Register","注册"
"","defaultfooter.Register2","注册"
"","defaultfooter.Search","搜索"
"","defaultfooter.SelectCityState","请选择城市/县"
"","defaultfooter.SelectCountry","请选择广告"
"","defaultfooter.Selected_Region","所选地区"
"","defaultfooter.Sign_In","登入"
"","defaultfooter.Sign_In2","登入"
"","defaultfooter.SiteLanguage","语言:"
"","defaultfooter.sitesAssociate","其它相关网站："
"","defaultfooter.State","省"
"","defaultfooter.Terms of use","使用条款"
"","defaultfooter.TheWeb","网络"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","欢迎"
"","defaultheader2.AllListings","All Listings"
"","defaultheader2.Click","点击这里"
"","defaultheader2.FreeSite","<AREA>免費分类廣告"
"","defaultheader2.Hello","你好,"
"","defaultheader2.Help","帮助"
"","defaultheader2.Home","首页"
"","defaultheader2.My OLX","My OLX"
"","defaultheader2.Not_You?","not you"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","或"
"","defaultheader2.Post","发布"
"","defaultheader2.PublishFreeAd","免费发布信息"
"","defaultheader2.Register","Register"
"","defaultheader2.Search","Search"
"","defaultheader2.TheWeb","网络"
"","defaultheader2.Welcome","Welcome"
"","defaultheader.'PublishFreeAd'","Hello"
"","defaultheader.AdvancedSearch","进阶搜索"
"","defaultheader.AllListings","所有广告"
"","defaultheader.Apr","四月"
"","defaultheader.April","四月"
"","defaultheader.Aug","八月"
"","defaultheader.August","八月"
"","defaultheader.BackToBrandHomePage","返回到<<BRAND>>首页"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>>频道"
"","defaultheader.BrandFullVersion","<<BRAND>> 完整版"
"","defaultheader.BrandNowSupportsVideosPostNow","新功能：<<BRAND>>支持上传视频了！马上发布广告!"
"","defaultheader.BrowseAds","浏览广告"
"","defaultheader.Categories","<<BRAND>>类别"
"","defaultheader.change","更改"
"","defaultheader.Cities","城市"
"","defaultheader.ClassifiedsAndMuchMore","更多分类广告!"
"","defaultheader.ClassifiedsHelp","分类信息帮助"
"","defaultheader.ClassifiedsHome","分类广告首页"
"","defaultheader.Click","点击这里"
"","defaultheader.ClickHere","点击这里"
"","defaultheader.CloseToYou","<<BRAND>>你周围"
"","defaultheader.Dec","十二月"
"","defaultheader.December","十二月"
"","defaultheader.Distance","距离"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","拖这个图标<<LOGO_IMAGE>>到您的Windows 系统任务栏然后钉上去."
"","defaultheader.Exact","确切"
"","defaultheader.ExperienceBrandAsPinnedSite","享用<<BRAND>>钉选网站!"
"","defaultheader.Features","<<BRAND>>功能"
"","defaultheader.Feb","二月"
"","defaultheader.February","二月"
"","defaultheader.FollowUsOnNetwork","在<<NETWORK>>跟随我们"
"","defaultheader.FreeSite","<AREA>免费广告"
"","defaultheader.Fri","周五"
"","defaultheader.Friday","周五"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>>和<<friendName2>>在使用<<BRAND>>"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>>和<<friendsTotal>>个朋友在使用<<BRAND>>"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>>在使用<<BRAND>>"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>>和 <<friendsTotal>>个朋友在使用<<BRAND>>"
"","defaultheader.Hello","您好，"
"","defaultheader.Help","帮助"
"","defaultheader.HelpUs","新功能：<<BRAND>>支持上传视频了！马上发布广告!"
"","defaultheader.Home","首页"
"","defaultheader.ItemDetail","广告细节"
"","defaultheader.Jan","一月"
"","defaultheader.January","一月"
"","defaultheader.Jul","七月"
"","defaultheader.July","七月"
"","defaultheader.Jun","六月"
"","defaultheader.June","六月"
"","defaultheader.JustOneStep","只有一步!"
"","defaultheader.ListingLanguage","广告于"
"","defaultheader.Location","位置"
"","defaultheader.M","分"
"","defaultheader.Mar","三月"
"","defaultheader.March","三月"
"","defaultheader.May","五月"
"","defaultheader.miles","英里"
"","defaultheader.Minutes","分钟"
"","defaultheader.MOBILE","移动"
"","defaultheader.Modify","更改"
"","defaultheader.Mon","周一"
"","defaultheader.Monday","周一"
"","defaultheader.My OLX","我的OLX"
"","defaultheader.MyAdsOnBrand","我在<<BRAND>>上的广告"
"","defaultheader.MyClassifieds","我的分类信息"
"","defaultheader.NeverAskAgain","永不再问"
"","defaultheader.NewListings","新的广告"
"","defaultheader.Not_You?","不是你"
"","defaultheader.Nov","十一月"
"","defaultheader.November","十一月"
"","defaultheader.Oct","十月"
"","defaultheader.October","十月"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","可选"
"","defaultheader.Or","或"
"","defaultheader.PlaceAdFree","免费刊登分类广告"
"","defaultheader.PlaceAnAd","刊登一则分类广告"
"","defaultheader.PlaceFreeAd","刊登一则免费分类广告"
"","defaultheader.PopularSearches","热门搜索"
"","defaultheader.Post","发布"
"","defaultheader.PostAdFree","免费发布分类广告"
"","defaultheader.PostAFreeAd","免费发布广告"
"","defaultheader.PostAFreeClassifiedAd","免费发布信息"
"","defaultheader.PostAnAd","发布一则分类广告"
"","defaultheader.PostPicturesButton","发布照片"
"","defaultheader.PublishFreeAd","免费发布信息"
"","defaultheader.Region","地区"
"","defaultheader.Register","注册"
"","defaultheader.Register2","注册"
"","defaultheader.Sat","周六"
"","defaultheader.Saturday","周六"
"","defaultheader.Search","搜索"
"","defaultheader.Seconds","秒"
"","defaultheader.SelectCityState","请选择城市/省"
"","defaultheader.SelectCountry","请选择国家"
"","defaultheader.Selected_Region","地区"
"","defaultheader.Sep","九月"
"","defaultheader.September","九月"
"","defaultheader.SiteLanguage","广告于:"
"","defaultheader.State","省"
"","defaultheader.StayConnected","保持联系"
"","defaultheader.Sun","周日"
"","defaultheader.Sunday","周日"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","告诉我们您的意见，回答调查!"
"","defaultheader.TheWeb","网络"
"","defaultheader.Thu","周四"
"","defaultheader.Thursday","周四"
"","defaultheader.Tue","周二"
"","defaultheader.Tuesday","周二"
"","defaultheader.UsefulInformation","有用信息"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>>已经发布这个广告"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","周三"
"","defaultheader.Wednesday","周三"
"","defaultheader.Welcome","欢迎"
"","defaultheader.WhatAreYouLookingFor","你在找什么?"
"","defaultheader.WhatWouldYouLikeToDoNext","您下一步想做什么？"
"","defaultheader.WhereBuyersMeetSellers","买家和卖家汇聚之地"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","您可以直接刊登广告，无需注册。方便！简捷！"
"","defaultheader.YourFriendsAdsOnBrand","您的朋友在<<BRAND>>的广告"
"","defaultheader.YourLastVisitedAds","您最后访问过的分类广告"
"","defaulthtmlhead.2CharactersMinimum","字符至少为两个"
"","defaulthtmlhead.Add a comment","添加意见"
"","defaulthtmlhead.AreYouFromCountry","您在<country>吗?"
"","defaulthtmlhead.BidError","<<BRAND>> - 递交竞标价"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> 幕后："
"","defaulthtmlhead.BrowseBrand","浏览 <<BRAND>>"
"","defaulthtmlhead.BuyerInformation","买家资料"
"","defaulthtmlhead.CheckOurYoutubeChannel","查看我们的<<YOUTUBE>>频道"
"","defaulthtmlhead.CheckOutOurNewTvAd","查看我们的新电视广告!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - Cookies 的帮助"
"","defaulthtmlhead.Description1","线上交易"
"","defaulthtmlhead.Description2","提供求职招聘，拍卖，房地产，服务，社区活动的分类广告 - 免费刊登您的广告"
"","defaulthtmlhead.Disclaimer","免责声明"
"","defaulthtmlhead.EntireSite","整个网站"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","发现您位置附近的房地产，买卖，工作，汽车以及更多的广告."
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","在<<LINK_HOME_PAGE>>找出您的信息"
"","defaulthtmlhead.FlagItem","警纪广告"
"","defaulthtmlhead.FreeClassifiedsInArea","免费分类广告在 <AREA>"
"","defaulthtmlhead.GeneralDescription","提供<AREA> 相关的求职招聘，拍卖，买卖交易，房地产，服务，社区活动等分类广告 - 免费刊登您的广告"
"","defaulthtmlhead.GeneralKeywords","<AREA>, 分类信息，分类广告，求职招聘，买卖交易，房地产，服务，社区，活动"
"","defaulthtmlhead.GoBackToThePreviousPage","回上一页面."
"","defaulthtmlhead.HaveYouSeenThis","您看到这个吗?"
"","defaulthtmlhead.HelloUsername","您好, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","汽车, 房地产, 人际交流, 服务, 求职招聘等的免费分类广告"
"","defaulthtmlhead.HomeTitle","<AREA> 求职招聘，拍卖，买卖交易，房地产，服务，社区活动等分类广告"
"","defaulthtmlhead.InEveryBuyerLivesSeller","每一个买家有可能是一个卖家"
"","defaulthtmlhead.Is","是"
"","defaulthtmlhead.Keywords",", 信息，广告，工作，拍卖，交易，房地产，服务业，社区活动"
"","defaulthtmlhead.Last","最后一页"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> 电视广告活动."
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","此广告不存在"
"","defaulthtmlhead.LoginTitle","欢迎來到<<BRAND>>！"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","确认您填写的网址正确。"
"","defaulthtmlhead.MoreResults","更多结果"
"","defaulthtmlhead.My Bids","我的竞标"
"","defaulthtmlhead.My Favorites","我的收藏"
"","defaulthtmlhead.My Listings","我的广告"
"","defaulthtmlhead.My Messages","我的留言"
"","defaulthtmlhead.MyBidsTitle","我的广告列表"
"","defaulthtmlhead.MyFavoritesTitle","我的广告"
"","defaulthtmlhead.MyListingTitle","我的广告"
"","defaulthtmlhead.MyOlxTitle","我的OLX"
"","defaulthtmlhead.MyOLX_EditTitle","编辑列表 - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","广告更新 - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - 新用戶注册"
"","defaulthtmlhead.OtherRelatedSites","其它相关网站："
"","defaulthtmlhead.Personal Info","个人资料"
"","defaulthtmlhead.PersonalInformationTitle","个人资料"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","请晚点再试. 这期间, 您回到<<LINK_HOME_PAGE>>也许能找到您在寻找的. 任何不便，我们深表歉意."
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","请尝试下列其中一个方式："
"","defaulthtmlhead.Post","刊登"
"","defaulthtmlhead.PostAnotherAd","发布另一个广告"
"","defaulthtmlhead.Read comments","评论"
"","defaulthtmlhead.Region","区域"
"","defaulthtmlhead.RegisterError","<<BRAND>> - 注册错误"
"","defaulthtmlhead.Remove","删除"
"","defaulthtmlhead.SearchTitle","分类广告 | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","选择地区"
"","defaulthtmlhead.SellerInformation","卖家资料"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - 警告及声明"
"","defaulthtmlhead.ShareThisVideo","分享这个视频"
"","defaulthtmlhead.SorryThePageYouAreLookingForIsNotAvailable","对不起, 您寻找的页面不存在."
"","defaulthtmlhead.StayOnTheBrandCountryNameSite","留在<<BRAND>>的<<COUNTRY_NAME>>网站"
"","defaulthtmlhead.TakeALookToTheFirstTvAdCampaignofBrand","看一看<<BRAND>>免费分类信息广告网站的第一个电视广告活动，买家遇卖家."
"","defaulthtmlhead.TakeMeToBrandCountry_Homepage","带我到<<BRAND>> <country> (<<LINK_HOME_PAGE>>)"
"","defaulthtmlhead.ThisFeatureIsCurrentlyUnderMaintenance","糟糕! 这项功能正在维修中."
"","defaulthtmlhead.TryToAccessThePageDirectlyFromTheBrandHomePage","请尝试直接从<<BRAND>><<LINK_HOME_PAGE>>首页<</LINK_HOME_PAGE>>进入您所要的页面。"
"","defaulthtmlhead.TvAd_Title","有时候你必须放手"
"","defaulthtmlhead.UserNameAdsOnBrand","<<USER_NAME>>在<<BRAND>>的广告"
"","defaulthtmlhead.UserNameFreeClassifieds","<<USER_NAME>>的免费分类信息"
"","defaulthtmlhead.VideoUploadTitle","视频上传"
"","defaulthtmlhead.WeHaveNumberAds","我们有<<NUMBER>>个广告!"
"","defaulthtmlhead.WeRealizedThatYouAreVisitingBrandCountryNameSiteFromCountry","我们发现您从<country>在浏览<<BRAND>>的<<COUNTRY_NAME>>网站(<<LINK_HOME_PAGE>>)."
"","defaulthtmlhead.WhatDoYouWantToDoNow","再来呢？"
"","defaulthtmlhead.WhichSiteDoYouWantToGoTo","您想去哪个网站:"
"","itemslisting.ActivationPending","激活等待批准"
"","itemslisting.AdLink","在本网站发布广告"
"","itemslisting.AdRemoved","广告已删除"
"","itemslisting.AdsIn","广告在"
"","itemslisting.AdSponsored","赞助商链接"
"","itemslisting.AdUpTo20TimesMoreVisible","让你的广告显明高达20倍."
"","itemslisting.AdUrl","https://adwords.google.com/select/OnsiteSignupLandingPage?client=pub-6663783282485898&referringUrl=http://"
"","itemslisting.AdvertiseOnThisSite","在本网站发布广告"
"","itemslisting.AdWillBeAvailable3To6Hours","恭喜! 你的广告将在3到6个小时内出现在OLX."
"","itemslisting.All","全部"
"","itemslisting.AllItems","所有广告"
"","itemslisting.ALL_ADS","免费分类广告"
"","itemslisting.AlreadyHaveAccount","你如果已经有<<BRAND>>的账户, 登录过后直接遵循流程."
"","itemslisting.Apply","应用"
"","itemslisting.AttendedTo","之前就读 <<EDUCATION>>"
"","itemslisting.AttendedToAnd","毕业于<<EDUCATION>> 和 <<EDUCATION_>>"
"","itemslisting.Auctions","拍卖"
"","itemslisting.BestMatch","最匹配结果"
"","itemslisting.bid","竞标"
"","itemslisting.Bids","竞标"
"","itemslisting.BidsCount","%d %s 至今"
"","itemslisting.BuyItNow","立即买！"
"","itemslisting.Category","类别:"
"","itemslisting.CATEGORY_REGION","<<CATEGORY>> － <<REGION>>"
"","itemslisting.CATEGORY_REGION_CITY","<<CATEGORY>> － <<REGION>>"
"","itemslisting.Classified","分类"
"","itemslisting.Classifieds","分类广告"
"","itemslisting.ClearAll","全清除"
"","itemslisting.ClickOnPostFreeButton","点击""免费发布信息广告""按钮."
"","itemslisting.ContactCustomerCare","联系客服"
"","itemslisting.ContactSeller","联络卖家"
"","itemslisting.D","天"
"","itemslisting.DatePosted","发布时间"
"","itemslisting.days","天"
"","itemslisting.Ending","结束 %s"
"","itemslisting.EndingSoonest","最早结束"
"","itemslisting.EventDate","活动日期"
"","itemslisting.FastRegistration","在这个即快又容易的注册之后你就能马上发布广告."
"","itemslisting.FeatureOnlinePayment","使用网上付款精选你的广告."
"","itemslisting.FeatureViaSMS","使用短信精选你的广告."
"","itemslisting.FeatureYourAd","精选你的广告"
"","itemslisting.FeatureYourAdNow","现在精选你的广告，你的广告将呈现在普通广告上方而且展示在首页上."
"","itemslisting.FreeClassifieds","免费分类信息"
"","itemslisting.HighestFirst","价格由高至低"
"","itemslisting.HighestPriceFirst","价格由高至低"
"","itemslisting.hours","小时"
"","itemslisting.IfYouDontHaveAccount","你如果没有账户也还不想现在注册，那就选择你要的类别，立即发布你的广告. 你也能提供你的基本信息注册一个<<BRAND>>账户. 然后需要你上传广告照片，提供标题和描述."
"","itemslisting.Individuals","个人"
"","itemslisting.Less","较少"
"","itemslisting.ListedInCategory","列表目录"
"","itemslisting.ListingsBy","广告"
"","itemslisting.LowestFirst","价格由低至高"
"","itemslisting.LowestPriceFirst","价格由低至高"
"","itemslisting.minutes","分"
"","itemslisting.More","更多"
"","itemslisting.NavigatorByAdType","按广告种类"
"","itemslisting.NavigatorByCategory","类别"
"","itemslisting.NavigatorByLanguage","广告在"
"","itemslisting.NavigatorByLocation","位置"
"","itemslisting.NavigatorBySellerType","卖家类型"
"","itemslisting.NavigatorBySubCategory","类别"
"","itemslisting.NavigatorByType","类型"
"","itemslisting.NewAdAddress","广告网址"
"","itemslisting.NewAdDetails","广告细节"
"","itemslisting.NewAdTitle","广告标题"
"","itemslisting.NewContactName","联系人"
"","itemslisting.NewDescribeAd","描述你的广告独特的地方"
"","itemslisting.NewEmailAdvertiser","发送电子邮件给刊登广告的人"
"","itemslisting.NewlyListed","最新的"
"","itemslisting.NewPleaseSelect","请选择"
"","itemslisting.NewSelect","选择"
"","itemslisting.NewShareThisAd","分享这个广告"
"","itemslisting.Next","下一个"
"","itemslisting.NoBids","沒有出价"
"","itemslisting.NoReserve","无预购"
"","itemslisting.NoResults","对不起，此类別沒有任何项目"
"","itemslisting.NotNegotiable","不讲价"
"","itemslisting.Of","的"
"","itemslisting.Page","页"
"","itemslisting.PendingAd","广告审核中"
"","itemslisting.PendingAds","广告等待批准"
"","itemslisting.PerWeek","每周"
"","itemslisting.Photo","照片"
"","itemslisting.PostingIsFree","在<<BRAND>>发布广告是免费的."
"","itemslisting.Previous","上一个"
"","itemslisting.Price","价格"
"","itemslisting.Professionals/Businesses","专业/商业"
"","itemslisting.R"," R "
"","itemslisting.Rank","最匹配结果"
"","itemslisting.RefineYourSearch","重新搜索"
"","itemslisting.ReservePrice","预购价"
"","itemslisting.Results","结果"
"","itemslisting.ResultsCount","%s - %s %s 的 %s %s"
"","itemslisting.SearchResults","搜索结果"
"","itemslisting.SelectAll","全选择"
"","itemslisting.SellerType","卖家类型"
"","itemslisting.SERVER_NAME","/"
"","itemslisting.SimilarAds","类似的分类广告"
"","itemslisting.Sold","已售出"
"","itemslisting.Sorry","对不起，我们沒有找到任何"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheKeywords","对不起, 没有搜寻到符合关键字的结果"
"","itemslisting.SorryButWeDidntFindResultsThatMatchedTheseKeywords","对不起，没有找到符合条件的信息."
"","itemslisting.SortBy","%s排列按"
"","itemslisting.Sponsored","Google广告"
"","itemslisting.ThatMatched","符合关键字"
"","itemslisting.TimeLeft","剩余时间"
"","itemslisting.Title","标题"
"","itemslisting.Video","视频"
"","itemslisting.ViewRecentAds","查看最近的广告"
"","itemslisting.ViewSellerOtherAds","浏览其他卖家的广告"
"","itemslisting.WapNoSearchResults1","对不起，沒有找到符合关键字的信息： <emv:strong>"
"","itemslisting.WapNoSearchResults2","</emv:strong><emv:br/><emv:br/>搜索使用提示：<emv:br/>请确认您是否正确输入关键字 <emv:br/> 使用少许关键字 <emv:br/>使用常见词汇<emv:br/>扩展您的所在区域到省市<emv:br/>尝试浏览分类从<emv:a href=""/index.php"">首页</emv:a><emv:br/><emv:br/> 允许其他人看到您所搜索物品： <emv:a href=""/wap_posting.php"">立即免费刊登广告！</emv:a>"
"","itemslisting.WorkAtAnd","就业于 <<WORK>> 和 <<WORK_>>"
"","itemslisting.WorkedAt","之前就业于 <<WORK>>"
"","languagemenu.ListingLanguage","Listings Language"
"","languagemenu.SiteLanguage","Site Language"
"","listingslanguageoptions.AllLanguages","全部语言"
"","listingslanguageoptions.ListingLanguage","Listing Language"
"","loginbox.AccountHolders","用户在发布广告前需要先登陆进入网站。"
"","loginbox.AccountLocked","您的帐户被锁定。请联系管理员"
"","loginbox.AccountLockedA","您的帐户被锁定。请联系"
"","loginbox.AccountLockedB","客服中心。"
"","loginbox.AccountLockedLink","/support/support.php"
"","loginbox.AlreadyAMember","已经是会员"
"","loginbox.AlreadyPostedAnAd","已经发布了一个广告"
"","loginbox.ClickHere","点击这里"
