"location","source","target"
"","countryoptions.SelectDepartment","বিভাগ নির্বাচন করুন"
"","countryoptions.SelectedRegion","নির্বাচিত অঞ্চল"
"","countryoptions.SelectOnTheMap","মানচিত্রে নির্বাচিত করুন"
"","countryoptions.SelectPrefecture","জেলা নির্বাচন করুন"
"","countryoptions.SelectProvince","প্রদেশ নির্বাচন করুন"
"","countryoptions.SelectRegion","অঞ্চল নির্বাচন করুন"
"","countryoptions.SelectState","অঙ্গরাজ্য নির্বাচন করুন"
"","countryoptions.SendBrandBySmsToTheNumber","Send <<BRAND>> by SMS to the number 21616"
"","countryoptions.Send_OLX_to_number_3000","<<BLACKSTRONG>>3000<</BLACKSTRONG>> নম্বরে <<BLACKSTRONG>><<BRAND>> <</BLACKSTRONG>>পাঠান"
"","countryoptions.SiteLanguage","সাইটের ভাষা"
"","countryoptions.State","অঞ্চল নির্বাচন করুন"
"","countryoptions.stateSelect","অঙ্গরাজ্য নির্বাচন করুন:"
"","countryoptions.TheCityYouSelectedIsPresentInSeveralStatesPleaseSelectTheStateYourCityIsLocated","আপনি যে শহর নির্বাচন করেছেন সেটা বেশ কয়েকটি অঙ্গরাজ্যে আছে, অনুগ্রহ করে আপনার শহর যে অঙ্গরাজ্যে অবস্থিত সেটি নির্বাচন করুন:"
"","countryoptions.Town","নগর"
"","countryoptions.Wait","অপেক্ষা করুন..."
"","countryoptions.ZipCodeOrCity","জিপ কোড বা শহর"
"","defaultfooter.About OLX","<<BRAND>> সম্পর্কে"
"","defaultfooter.ADS_REGION","<<REGION>>এ বিজ্ঞাপন"
"","defaultfooter.AdvancedSearch","উচ্চতর অনুসন্ধান"
"","defaultfooter.AllListings","সকল তালিকা"
"","defaultfooter.AllStates","শহর ব্রাউজ করুন"
"","defaultfooter.Back","পেছনে যান"
"","defaultfooter.BrandFreeClassifieds","১০০% ফ্রি বা বিনামূল্যে শ্রেণিবদ্ধ বিজ্ঞাপন"
"","defaultfooter.BrowseAds","বিজ্ঞাপন ব্রাউজ করুন"
"","defaultfooter.change","পরিবর্তন করুন"
"","defaultfooter.classifiedGratuitous","বিনামূল্যে শ্রেণিবদ্ধ বিজ্ঞাপন"
"","defaultfooter.ClassifiedsAndMuchMore","শ্রেণিবদ্ধ বিজ্ঞাপন এবং আরো অনেক কিছু!"
"","defaultfooter.ClassifiedsHelp","শ্রেণিবদ্ধ বিজ্ঞাপন বিষয়ক সাহায্য"
"","defaultfooter.ClassifiedsHome","শ্রেণিবদ্ধ বিজ্ঞাপন হোম"
"","defaultfooter.Click","এখানে ক্লিক করুন"
"","defaultfooter.ClickHere","এখানে ক্লিক করুন"
"","defaultfooter.Distance","দূরত্ব"
"","defaultfooter.Exact","হুবহু"
"","defaultfooter.FreeSite","১০০% ফ্রি বা বিনামূল্যে শ্রেণিবদ্ধ বিজ্ঞাপন"
"","defaultfooter.GoHome","হোমে যান"
"","defaultfooter.Hello","হ্যালো, "
"","defaultfooter.Hello!","হ্যালো!"
"","defaultfooter.Help","সাহায্য"
"","defaultfooter.HelpUs","নতুন: <<BRAND>> এখন ভিডিও সাপোর্ট করে! এখনই পোস্ট করুন!"
"","defaultfooter.Home","হোম"
"","defaultfooter.IntellectualPropertyProtectionServices","সদবুদ্ধিসম্পন্ন সম্পত্তি সুরক্ষা পরিষেবাগুলি"
"","defaultfooter.ItemDetail","আইটেমের বিস্তারিত বিবরণ"
"","defaultfooter.ListingLanguage","তালিকা"
"","defaultfooter.Location","অবস্থান:"
"","defaultfooter.miles","মাইল"
"","defaultfooter.MOBILE","মোবাইল"
"","defaultfooter.My OLX","আমার OLX"
"","defaultfooter.MyAskHT.com","My askHT.com"
"","defaultfooter.Not_You?","আপনি নন"
"","defaultfooter.OLX","<<BRAND>>"
"","defaultfooter.OLX Official Time","<<BRAND>> অফিশিয়াল সময়"
"","defaultfooter.Optional","ঐচ্ছিক"
"","defaultfooter.Or","অথবা"
"","defaultfooter.PopularSearches","জনপ্রিয় অনুসন্ধানসমূহ"
"","defaultfooter.Post","পোস্ট করুন"
"","defaultfooter.PublishFreeAd","বিনামূল্য বিজ্ঞাপন পোস্ট করুন"
"","defaultfooter.Region","অঞ্চল"
"","defaultfooter.Register","নিবন্ধন করুন"
"","defaultfooter.Register2","নিবন্ধন করুন"
"","defaultfooter.Search","অনুসন্ধান করুন"
"","defaultfooter.SelectCityState","শহর/অঙ্গরাজ্য নির্বাচন করুন"
"","defaultfooter.SelectCountry","দেশ নির্বাচন করুন"
"","defaultfooter.Selected_Region","নির্বাচিত অঞ্চল"
"","defaultfooter.Sign_In","সাইন ইন করুন"
"","defaultfooter.Sign_In2","সাইন ইন করুন"
"","defaultfooter.SiteLanguage","তালিকা:"
"","defaultfooter.sitesAssociate","সংশ্লিষ্ট ‍অন্যান্য সাইট:"
"","defaultfooter.State","অঙ্গরাজ্য"
"","defaultfooter.Terms of use","ব্যবহারের শর্তাবলি"
"","defaultfooter.TheWeb","ওয়েব"
"","defaultfooter.VoteUrl","/index.php?a=1&newpost=1"
"","defaultfooter.Welcome","স্বাগতম"
"","defaultheader2.AllListings","সকল তালিকা"
"","defaultheader2.Click","এখানে ক্লিক করুন"
"","defaultheader2.FreeSite","<AREA> বিনামূল্যে ক্ল্যাসিফায়েডস"
"","defaultheader2.Hello","হ্যালো, "
"","defaultheader2.Help","সাহায্য"
"","defaultheader2.Home","হোম"
"","defaultheader2.My OLX","আমারOLX"
"","defaultheader2.Not_You?","আপনি নন"
"","defaultheader2.OLX","<<BRAND>>"
"","defaultheader2.Or","অথবা"
"","defaultheader2.Post","পোস্ট করুন"
"","defaultheader2.PublishFreeAd","বিনামূল্যে শ্রেণিবদ্ধ বিজ্ঞাপন পোস্ট/প্রকাশ করুন"
"","defaultheader2.Register","নিবন্ধন করুন"
"","defaultheader2.Search","অনুসন্ধান করুন"
"","defaultheader2.TheWeb","ওয়েব"
"","defaultheader2.Welcome","স্বাগতম"
"","defaultheader.'PublishFreeAd'","হ্যালো"
"","defaultheader.AdvancedSearch","উচ্চতর অনুসন্ধান"
"","defaultheader.AllListings","সকল তালিকা"
"","defaultheader.Apr","এপ্রিল"
"","defaultheader.April","এপ্রিল"
"","defaultheader.Aug","আগস্ট"
"","defaultheader.August","আগস্ট"
"","defaultheader.BackToBrandHomePage","<<BRAND>> হোম পেইজে ফিরে যান"
"","defaultheader.BookAnOnlineAd","Book an online AD"
"","defaultheader.BrandChannel","<<BRAND>> চ্যানেল"
"","defaultheader.BrandFullVersion","<<BRAND>> পূর্ণ অনুবাদ"
"","defaultheader.BrandNowSupportsVideosPostNow","নতুন: <<BRAND>> এখন ভিডিও সমর্থন করে! এখনই পোস্ট করুন!"
"","defaultheader.BrowseAds","বিজ্ঞাপন ব্রাউজ করুন"
"","defaultheader.Categories","<<BRAND>>  -এর শ্রেণী"
"","defaultheader.change","পরিবর্তন করুন"
"","defaultheader.Cities","শহর"
"","defaultheader.ClassifiedsAndMuchMore","শ্রেণিবদ্ধ বিজ্ঞাপন এবং আরো অনেক কিছু!"
"","defaultheader.ClassifiedsHelp","ক্ল্যাসিফায়েড বিষয়ক সাহায্য"
"","defaultheader.ClassifiedsHome","ক্ল্যাসিফায়েডস হোম"
"","defaultheader.Click","এখানে ক্লিক করুন"
"","defaultheader.ClickHere","এখানে ক্লিক করুন"
"","defaultheader.CloseToYou","আপনার নিকটবর্তী <<BRAND>>"
"","defaultheader.Dec","ডিস."
"","defaultheader.December","ডিসেম্বর"
"","defaultheader.Distance","দূরত্ব"
"","defaultheader.DragThisIconLogoBrandToYourWindowsTaskbarToPin","<<LOGO_IMAGE>> এই আইকনটিকে টেনে Windows টাস্কবারের উপর বসান"
"","defaultheader.Exact","যথার্থ"
"","defaultheader.ExperienceBrandAsPinnedSite","অবস্থিত সাইট হিসাবে <<BRAND>>-এর অভিজ্ঞতা পরীক্ষা করুন!"
"","defaultheader.Features","<<BRAND>> -এর বৈশিষ্ট্য"
"","defaultheader.Feb","ফ্রেব্রু."
"","defaultheader.February","ফেব্রুয়ারি"
"","defaultheader.FollowUsOnNetwork","আমাদের <<NETWORK>> -এ অনুসরন করুন"
"","defaultheader.FreeSite","<AREA> বিনামূল্যে ক্ল্যাসিফায়েডস"
"","defaultheader.Fri","শুক্র"
"","defaultheader.Friday","শুক্রবার"
"","defaultheader.FriendName1AndFriendName2AreUsingBrand","<<friendName1>> এবং <<friendName2>> <<BRAND>> ব্যবহার করছেন"
"","defaultheader.FriendName1FriendName2AndFriendsTotalMoreAreUsingBrand","<<friendName1>>, <<friendName2>> এবং <<friendsTotal>> আরো বন্ধুরা <<BRAND>> ব্যবহার করছেন"
"","defaultheader.FriendName1IsUsingBrand","<<friendName1>> <<BRAND>> ব্যবহার করছেন"
"","defaultheader.FriendsTotalUsingBrand","<<friendName1>>, <<friendName2>> এবং <<friendsTotal>> আরো বন্ধুরা <<BRAND>> ব্যবহার করছেন"
"","defaultheader.Hello","হ্যালো, "
"","defaultheader.Help","সাহায্য"
"","defaultheader.HelpUs","নতুন: <<BRAND>> এখন ভিডিও সাপোর্ট করে! এখনই পোস্ট করুন!"
"","defaultheader.Home","হোম"
"","defaultheader.ItemDetail","আইটেমের বিবরণ"
"","defaultheader.Jan","জানু."
"","defaultheader.January","জানুয়ারি"
"","defaultheader.Jul","জুলাই"
"","defaultheader.July","জুলাই"
"","defaultheader.Jun","জুন"
"","defaultheader.June","জুন"
"","defaultheader.JustOneStep","কেবল ১ ধাপ!"
"","defaultheader.ListingLanguage","তালিকা"
"","defaultheader.Location","অবস্থান"
"","defaultheader.M","এম"
"","defaultheader.Mar","মার্চ"
"","defaultheader.March","মার্চ"
"","defaultheader.May","মে"
"","defaultheader.miles","মাইল"
"","defaultheader.Minutes","মিনিট"
"","defaultheader.MOBILE","মোবাইল"
"","defaultheader.Modify","পরিমার্জন করুন"
"","defaultheader.Mon","সোম"
"","defaultheader.Monday","সোমবার"
"","defaultheader.My OLX","আমার OLX"
"","defaultheader.MyAdsOnBrand","<<BRAND>> -এ আমার বিজ্ঞাপনগুলি"
"","defaultheader.MyClassifieds","আমার ক্ল্যাসিফায়েডস"
"","defaultheader.NeverAskAgain","আবার কখনো জিজ্ঞাসা করবেন না"
"","defaultheader.NewListings","নতুব তালিকাগুলি"
"","defaultheader.Not_You?","আপনি নন"
"","defaultheader.Nov","নভে."
"","defaultheader.November","নভেম্বর"
"","defaultheader.Oct","অক্টো."
"","defaultheader.October","অক্টোবর"
"","defaultheader.OLX","<<BRAND>>"
"","defaultheader.Optional","ঐচ্ছিক"
"","defaultheader.Or","অথবা"
"","defaultheader.PlaceAdFree","বিনামূল্যে বিজ্ঞাপন দিন"
"","defaultheader.PlaceAnAd","একটি বিজ্ঞাপন দিন"
"","defaultheader.PlaceFreeAd","বিনামূল্যে একটি বিজ্ঞাপন দিন"
"","defaultheader.PopularSearches","জনপ্রিয় অনুসন্ধানসমূহ"
"","defaultheader.Post","পোস্ট করুন"
"","defaultheader.PostAdFree","বিনামূল্যে বিজ্ঞাপন পোস্ট করুন"
"","defaultheader.PostAFreeAd","বিনামূল্য বিজ্ঞাপন পোস্ট করুন"
"","defaultheader.PostAFreeClassifiedAd","বিনামূল্যে শ্রেণিবদ্ধ বিজ্ঞাপন পোস্ট/প্রকাশ করুন"
"","defaultheader.PostAnAd","বিজ্ঞাপন পোস্ট করুন"
"","defaultheader.PostPicturesButton","ছবি পোস্ট করুন"
"","defaultheader.PublishFreeAd","বিনামূল্যে শ্রেণিবদ্ধ বিজ্ঞাপন পোস্ট/প্রকাশ করুন"
"","defaultheader.Region","অঞ্চল"
"","defaultheader.Register","নিবন্ধন করুন"
"","defaultheader.Register2","নিবন্ধন করুন"
"","defaultheader.Sat","শনি"
"","defaultheader.Saturday","শনিবার"
"","defaultheader.Search","অনুসন্ধান করুন"
"","defaultheader.Seconds","সেকেন্ড"
"","defaultheader.SelectCityState","শহর/অঙ্গরাজ্য নির্বাচন করুন"
"","defaultheader.SelectCountry","দেশ নির্বাচন করুন"
"","defaultheader.Selected_Region","অবস্থান"
"","defaultheader.Sep","সেপ্টে."
"","defaultheader.September","সেপ্টেম্বর"
"","defaultheader.SiteLanguage","তালিকা:"
"","defaultheader.State","অঙ্গরাজ্য"
"","defaultheader.StayConnected","সংযুক্ত থাকুন"
"","defaultheader.Sun","রবি"
"","defaultheader.Sunday","রবিবার"
"","defaultheader.TellUsYourOpinionAnswerTheSurvey","আপনার মতামত জানান, সার্ভের উত্তর দিন!"
"","defaultheader.TheWeb","ওয়েব"
"","defaultheader.Thu","বৃহঃ"
"","defaultheader.Thursday","বৃহস্পতিবার"
"","defaultheader.Tue","মঙ্গল"
"","defaultheader.Tuesday","মঙ্গলবার"
"","defaultheader.UsefulInformation","প্রয়োজনীয় তথ্য"
"","defaultheader.UserNameHasPublishedThis","<<USERNAME>> এই বিজ্ঞাপন প্রকাশ করেছে"
"","defaultheader.VoteUrl","/index.php?a=1&newpost=1"
"","defaultheader.Wed","বুধ"
"","defaultheader.Wednesday","বুধবার"
"","defaultheader.Welcome","স্বাগতম"
"","defaultheader.WhatAreYouLookingFor","আপনি কি খুঁজছেন?"
"","defaultheader.WhatWouldYouLikeToDoNext","এরপর আপনি কি করতে চান?"
"","defaultheader.WhereBuyersMeetSellers","ক্রেতা ও বিক্রেতার মিলনস্থল"
"","defaultheader.YouCanPostWithoutHavingAnAccountItIsFastAndFree","অ্যাকাউন্ট ছাড়াই আপনি পোস্ট করতে পারেন। এটি দ্রুত ও বিনামূল্যে!"
"","defaultheader.YourFriendsAdsOnBrand","<<BRAND>> -এ আপনার বন্ধুদের বিজ্ঞাপনগুলি"
"","defaultheader.YourLastVisitedAds","যে বিজ্ঞাপনগুলি আপনি সম্প্রতি দেখেছেন"
"","defaulthtmlhead.2CharactersMinimum","সর্বনিম্ন ২ ক্যারেক্টার"
"","defaulthtmlhead.Add a comment","মন্তব্য করুন"
"","defaulthtmlhead.AreYouFromCountry","আপনি কি <country> থেকে?"
"","defaulthtmlhead.BidError","<<BRAND>> - Bid Submission"
"","defaulthtmlhead.BrandBehindTheScenes","<<BRAND>> দৃশ্যপটের পিছনে:"
"","defaulthtmlhead.BrowseBrand","<<BRAND>> ব্রাউজ করুন"
"","defaulthtmlhead.BuyerInformation","ক্রেতার তথ্য"
"","defaulthtmlhead.CheckOurYoutubeChannel","আমাদের <<YOUTUBE>> চ্যানেল পরীক্ষা করুন।"
"","defaulthtmlhead.CheckOutOurNewTvAd","আমাদের নতুন টিভি বিজ্ঞাপন দেখুন!"
"","defaulthtmlhead.CookiesHelp","<<BRAND>> - সাহায্য কুকিজসহ"
"","defaulthtmlhead.Description1","অনলাইন এক্সচেঞ্জ"
"","defaulthtmlhead.Description2","চাকরি, নিলাম, বিক্রয়, রিয়াল এস্টেট, সার্ভিস, কম্যুনিটি ও নানা ঘটনার জন্য স্থানীয়ভাবে বিনামূল্যে শ্রেণিবদ্ধ বিজ্ঞাপন দেওয়ার সুযোগ দেয়-  বিনামূল্যে আপনার শ্রেণিবদ্ধ বিজ্ঞাপন পোস্ট করুন।"
"","defaulthtmlhead.Disclaimer","দাবিত্যাগ"
"","defaulthtmlhead.EntireSite","সম্পূর্ণ সাইট"
"","defaulthtmlhead.EverythingHasAValueOn_HomePage","Everything has a value on <<LINK_HOME_PAGE>>, sell it now!"
"","defaulthtmlhead.FindAdsInRealEstateForSaleJobsVehiclesAndMoreNextToYourLocation","আপনার আশপাশের জায়গায় রিয়েল এস্টেট, বিক্রী, চাকরী, যানবাহন এবং অন্যান্য জিনিষের বিজ্ঞাপন দেখুন।"
"","defaulthtmlhead.FindOutWhoYouAreAt_HomePage","<<LINK_HOME_PAGE>> -থেকে আপনি কে খুঁজে দেখুন"
"","defaulthtmlhead.FlagItem","ফ্লাগ আইটেম"
"","defaulthtmlhead.FreeClassifiedsInArea","<AREA> তে বিনামূল্যে ক্ল্যাসিফায়েড বিজ্ঞাপন"
"","defaulthtmlhead.GeneralDescription","<AREA> চাকরি, বিক্রয়, রিয়াল এস্টেট, পরিষেবাগুলি, কম্যুনিটি ও নানা অনুষ্ঠানের জন্য স্থানীয় ক্ল্যাসিফায়েড বিজ্ঞাপন দেওয়ার সুযোগ দেয় - বিনামূল্যে আপনার ক্ল্যাসিফায়েড বিজ্ঞাপন পোস্ট করুন।"
"","defaulthtmlhead.GeneralKeywords","<AREA> ক্ল্যাসিফায়েডগুলি, ক্ল্যাসিফায়েড বিজ্ঞাপনগুলি, চাকরি, বিক্রয়, রিয়াল এস্টেট, পরিষেবাগুলি, কম্যুনিটি ও অনুষ্ঠান"
"","defaulthtmlhead.GoBackToThePreviousPage","আগের পাতায় ফিরে যান।"
"","defaulthtmlhead.HaveYouSeenThis","আপনি কি ইহা দেখেছেন?"
"","defaulthtmlhead.HelloUsername","হ্যালো, <<USERNAME>>"
"","defaulthtmlhead.HomeSpecialTitle","Free Classifieds ads for cars, real estate, personals, services, jobs..."
"","defaulthtmlhead.HomeTitle","<AREA> তে বিনামূল্যে ক্ল্যাসিফায়েডগুলি, <AREA> তে বিনামূল্যে ক্ল্যাসিফায়েড বিজ্ঞাপনগুলি, (বিক্রয়, ব্যক্তিগত, যানবাহন, রিয়াল এস্টেট, কম্যুনিটি...)"
"","defaulthtmlhead.InEveryBuyerLivesSeller","প্রত্যেক ক্রেতার মধ্যেই একজন বিক্রেতা আছেন"
"","defaulthtmlhead.Is","হয়"
"","defaulthtmlhead.Keywords","শ্রেণিবদ্ধ বিজ্ঞাপন, চাকরি, নিলাম, বিক্রয়, রিয়াল এস্টেট, সার্ভিস, কম্যুনিটি ও ঘটনা-অনুষ্ঠান"
"","defaulthtmlhead.Last","শেষ"
"","defaulthtmlhead.LinkHomePage_TvAdCampaign","<<LINK_HOME_PAGE>> -এ টিভি বিজ্ঞাপন প্রচারাভিযান।"
"","defaulthtmlhead.ListingTitle","<CATEGORY> <AREA>"
"","defaulthtmlhead.ListingUnavailable","এই বিজ্ঞাপন প্রাপ্য নয়"
"","defaulthtmlhead.LoginTitle","<<BRAND>>-এ স্বাগতম !"
"","defaulthtmlhead.MakeSureTheWebAddressYouEnteredIsCorrect","আপনি যে ওয়েব ঠিকানা নথিভুক্ত করেছেন তাহা সঠিক সুনিশ্চত করুন।"
"","defaulthtmlhead.MoreResults","আরো ফলাফল"
"","defaulthtmlhead.My Bids","My Bids"
"","defaulthtmlhead.My Favorites","আমার প্রিয় বিষয়"
"","defaulthtmlhead.My Listings","আমার তালিকা"
"","defaulthtmlhead.My Messages","আমার বার্তাগুলো"
"","defaulthtmlhead.MyBidsTitle","আমার তালিকা"
"","defaulthtmlhead.MyFavoritesTitle","আমার তালিকা"
"","defaulthtmlhead.MyListingTitle","আমার তালিকা"
"","defaulthtmlhead.MyOlxTitle","আমার OLX"
"","defaulthtmlhead.MyOLX_EditTitle","বিজ্ঞাপন সম্পাদনা - <<ITEM>>"
"","defaulthtmlhead.MyOLX_RenewTitle","বিজ্ঞাপন নবীকরন - <<ITEM>>"
"","defaulthtmlhead.NewUserRegistration","<<BRAND>> - নতুন ব্যবহারকারীর নিবন্ধন"
"","defaulthtmlhead.OtherRelatedSites","সংশ্লিষ্ট ‍অন্যান্য সাইট:"
"","defaulthtmlhead.Personal Info","ব্যক্তিগত তথ্য"
"","defaulthtmlhead.PersonalInformationTitle","ব্যক্তিগত তথ্য"
"","defaulthtmlhead.PleaseTryAgainLaterAndGoToTheHomePage","দয়া করে আবার পরে চেষ্টা করুন। ইতিমধ্যে, হয়তো আপনি যা খুঁজছেন তাহা <<LINK_HOME_PAGE>> এ ফিরে গিয়ে পেতে পারেন ।কোনো অসুবিধার জন্য আমরা ক্ষমা চাইছি।"
"","defaulthtmlhead.PleaseTryOneOfTheFollowingOptions","দয়া করে নিম্নলিখিত কোনো একটি উপায় চেষ্টা করুন:"
"","defaulthtmlhead.Post","পোস্ট করুন"
"","defaulthtmlhead.PostAnotherAd","আর একটি বিজ্ঞাপন পোস্ট করুন।"
"","defaulthtmlhead.Read comments","মন্তব্য"
"","defaulthtmlhead.Region","অঞ্চল"
"","defaulthtmlhead.RegisterError","<<BRAND>> - নিবন্ধনে ভুল"
"","defaulthtmlhead.Remove","সরিয়ে দিন"
"","defaulthtmlhead.SearchTitle","শ্রেণিবদ্ধ বিজ্ঞাপন | <<BRAND>>.com"
"","defaulthtmlhead.SelectRegion","অঞ্চল নির্বাচন করুন"
"","defaulthtmlhead.SellerInformation","বিক্রেতা সম্পর্কে তথ্য"
"","defaulthtmlhead.SexualWarning","<<BRAND>> - সতর্কীকরণ ও দায়-অস্বীকৃতি বার্তা"
"","defaulthtmlhead.ShareThisVideo","এই ভিডিও অন্যেকে দেখান"
